period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,10,BELGIUM,21498.0,9932.0,423.0,9509.0,1044.0,32474.0,6164.0,193.0,15739.0,17020.0,5230.0,6508.0,225.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,11,CANADA,152462.0,83049.0,9912.0,73137.0,9527.0,245038.0,98686.0,15441.0,25408.0,28079.0,9984.0,12618.0,488.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,12,FRANCE,243943.0,66231.0,2491.0,63740.0,16969.0,327143.0,300900.0,5055.0,239658.0,252418.0,74141.0,86690.0,564.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,13,GERMANY,149398.0,230742.0,2309.0,228433.0,22777.0,402917.0,66360.0,4106.0,187292.0,196587.0,59507.0,68790.0,503.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,14,ITALY,51120.0,9057.0,795.0,8262.0,16355.0,76532.0,7642.0,664.0,169448.0,176823.0,38899.0,46270.0,567.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,15,JAPAN,142647.0,337724.0,36523.0,301201.0,10608.0,490979.0,71291.0,6466.0,81522.0,82859.0,33183.0,34504.0,314.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,16,LUXEMBOURG,90996.0,20201.0,2653.0,17548.0,10297.0,121494.0,33549.0,3782.0,27944.0,30707.0,10812.0,13571.0,966.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,17,NETHERLANDS,58572.0,14400.0,128.0,14272.0,9849.0,82821.0,39007.0,4620.0,133712.0,142256.0,41201.0,49736.0,1088.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,18,SWEDEN,27745.0,1236.0,0.0,1236.0,975.0,29956.0,18830.0,406.0,28195.0,29889.0,9598.0,11288.0,39.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,19,SWITZERLAND,88096.0,33148.0,6352.0,26796.0,4480.0,125724.0,15450.0,5503.0,67122.0,69295.0,22173.0,24341.0,918.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,141686.0,435715.0,87811.0,347904.0,64567.0,641968.0,157235.0,12425.0,305235.0,352151.0,101370.0,111005.0,1425.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,subtotal,21,Total,1168163.0,1241435.0,149397.0,1092038.0,167448.0,2577046.0,815114.0,58661.0,1281275.0,1378084.0,406098.0,465321.0,7097.0
2021Q4,2021,Q4,Table 1,1,All Banks,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,region_header,23,Non G-10 Developed Countries,,,,,,,,,,,,,
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRALIA,31473.0,107306.0,2879.0,104427.0,7055.0,145834.0,33260.0,1970.0,25671.0,25480.0,13066.0,12875.0,88.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,25,AUSTRIA,11728.0,87.0,3.0,84.0,949.0,12764.0,1393.0,51.0,6670.0,7419.0,2342.0,3090.0,47.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,26,CYPRUS,3139.0,0.0,0.0,0.0,186.0,3325.0,127.0,142.0,4.0,9.0,0.0,5.0,50.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,27,DENMARK,10023.0,437.0,2.0,435.0,3071.0,13531.0,4194.0,109.0,17127.0,18318.0,5441.0,6631.0,85.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,28,FINLAND,16691.0,85.0,0.0,85.0,916.0,17692.0,2312.0,364.0,14742.0,15780.0,4832.0,5869.0,33.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,29,GREECE,3879.0,214.0,0.0,214.0,1432.0,5525.0,88.0,308.0,5882.0,6677.0,2327.0,3123.0,56.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,30,IRELAND,97949.0,23278.0,4294.0,18984.0,8475.0,129702.0,37765.0,4423.0,10198.0,10090.0,4692.0,4583.0,441.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,31,ISRAEL,11852.0,2724.0,131.0,2593.0,1128.0,15704.0,1862.0,508.0,2259.0,2159.0,1235.0,1135.0,125.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,3143.0,1813.0,13.0,1800.0,672.0,5628.0,1198.0,30.0,282.0,307.0,170.0,194.0,0.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,33,NORWAY,23733.0,82.0,5.0,77.0,780.0,24595.0,4573.0,140.0,11101.0,11980.0,3215.0,4090.0,26.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,34,PORTUGAL,3421.0,10.0,0.0,10.0,943.0,4374.0,805.0,35.0,6570.0,5492.0,3535.0,2458.0,7.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,35,SLOVAKIA,1194.0,173.0,3.0,170.0,251.0,1618.0,128.0,49.0,95.0,139.0,70.0,114.0,2.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,36,SPAIN,41751.0,1714.0,198.0,1516.0,6153.0,49618.0,17577.0,1479.0,69847.0,72782.0,22510.0,25422.0,708.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,country_data,37,OTHER NON G-10 DEV.,28932.0,2.0,0.0,2.0,185.0,29119.0,614.0,56.0,418.0,429.0,218.0,229.0,0.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,subtotal,38,Total,288908.0,137925.0,7528.0,130397.0,32196.0,459029.0,105896.0,9664.0,170866.0,177061.0,63653.0,69818.0,1668.0
2021Q4,2021,Q4,Table 1,1,All Banks,Non G-10 Developed Countries,empty,39,,,,,,,,,,,,,,
2021Q4,2021,Q4,Table 1,1,All Banks,Eastern Europe,region_header,40,Eastern Europe,,,,,,,,,,,,,
2021Q4,2021,Q4,Table 1,1,All Banks,Eastern Europe,country_data,41,BULGARIA,144.0,717.0,355.0,362.0,33.0,894.0,55.0,126.0,61.0,27.0,61.0,26.0,0.0
2021Q4,2021,Q4,Table 1,1,All Banks,Eastern Europe,country_data,42,CZECH REPUBLIC,4019.0,3606.0,389.0,3217.0,358.0,7983.0,610.0,311.0,5.0,14.0,2.0,11.0,6.0
2021Q4,2021,Q4,Table 1,1,All Banks,Eastern Europe,country_data,43,HUNGARY,1426.0,1257.0,174.0,1083.0,165.0,2848.0,855.0,163.0,428.0,359.0,249.0,178.0,127.0
2021Q4,2021,Q4,Table 1,1,All Banks,Eastern Europe,country_data,44,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q4,2021,Q4,Table 1,1,All Banks,Eastern Europe,country_data,45,POLAND,3659.0,12201.0,903.0,11298.0,1201.0,17061.0,3333.0,476.0,414.0,513.0,193.0,292.0,6.0
2021Q4,2021,Q4,Table 1,1,All Banks,Eastern Europe,country_data,46,ROMANIA,532.0,1979.0,254.0,1725.0,17.0,2528.0,106.0,106.0,310.0,317.0,148.0,154.0,1.0
