,,,,,,,,,
,,,,,,,,,
,"Country Exposure Lending Survey /1:  June 30, 2022
   
Table 2 - Claims On Foreign Obligors Held by U.S. Banks on an Immediate-Counterparty Basis & Risk Transfers
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,
,,,,,,,,,
,,Claims - Immediate-Counterparty Basis /6,,,,,Risk Transfers,,
,,Cross-Border Claims (Excluding Claims from the Fair Value of Derivative Products),"
Claims on Local Residents in Non-Local Currency (Excluding Claims from the Fair Value of Derivative Products)",Remaining Maturity (less than or equal to 1 year), Claims on Local Residents in Local Currency (Excluding Claims from the Fair Value of Derivative Products),Total Cross-Border and Local Claims on Immediate-Counterparty Basis (Excluding claims from the Fair Value of Derivative Products),Outward Risk Transfers /7,Inward Risk Transfers /8,Total Cross-Border and Local Claims on Ultimate-Risk Basis (Excluding claims from the Fair value of Derivative Products)
,G-10 and Luxembourg,,,,,,,,
,BELGIUM,25223,19,22440,926,26168,904,791,26056
,CANADA,101434,11001,93714,53881,166316,9815,15165,171667
,FRANCE,202032,1737,181858,81661,285430,3974,7735,289186
,GERMANY,111014,9862,98362,216529,337405,8305,13487,342584
,ITALY,50647,576,45593,5776,56999,730,2009,58276
,JAPAN,104047,30029,109744,309486,443562,1976,17941,459525
,LUXEMBOURG,90302,1238,59577,11238,102778,21060,3795,85514
,NETHERLANDS,48918,158,35923,11536,60612,7748,7469,60333
,SWEDEN,20066,20,17674,861,20947,3315,1205,18841
,SWITZERLAND,27493,7391,30478,25317,60201,2937,4680,61943
,UNITED KINGDOM,76785,89914,116208,276478,443177,28177,27000,441964
,Total,857961,151945,811571,993689,2003595,88941,101277,2015889
,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,
,AUSTRALIA,24597,3413,21368,74597,102607,5250,3256,100612
,AUSTRIA,9878,0,7678,18,9896,962,718,9649
,CYPRUS,1683,0,1202,0,1683,135,543,2087
,DENMARK,13020,8,12327,681,13709,253,1738,15198
,FINLAND,9117,0,8037,92,9209,115,2212,11306
,GREECE,2831,0,2658,283,3114,110,66,3069
,IRELAND,83271,3571,55762,21692,108534,4989,3021,106569
,ISRAEL,12498,162,10603,3299,15959,379,431,16013
