period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,271.0,14.0,285.0,15.0,1.0,16.0,0.0,301.0,196.0,13.0,209.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,6132.0,938.0,7070.0,6662.0,6722.0,13384.0,618.0,21072.0,5069.0,949.0,6018.0,1066.0,16.0,1082.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1734.0,86.0,1820.0,654.0,633.0,1287.0,2.0,3109.0,1737.0,74.0,1811.0,7.0,0.0,7.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,2110.0,578.0,2688.0,93.0,195.0,288.0,0.0,2976.0,1853.0,575.0,2428.0,2.0,0.0,2.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,220.0,30.0,250.0,606.0,403.0,1009.0,0.0,1259.0,39.0,24.0,63.0,27.0,0.0,27.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,710.0,153.0,863.0,818.0,1306.0,2124.0,5.0,2992.0,83.0,159.0,242.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,3051.0,223.0,3274.0,54.0,2.0,56.0,13.0,3343.0,3599.0,215.0,3814.0,2.0,0.0,2.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,3058.0,134.0,3192.0,909.0,37.0,946.0,19.0,4157.0,4290.0,138.0,4428.0,841.0,0.0,841.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,306.0,187.0,493.0,26.0,4.0,30.0,0.0,523.0,283.0,187.0,470.0,2.0,0.0,2.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,777.0,85.0,862.0,182.0,0.0,182.0,6.0,1050.0,841.0,85.0,926.0,1.0,0.0,1.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,5239.0,751.0,5990.0,2275.0,5637.0,7912.0,25.0,13927.0,4858.0,735.0,5593.0,511.0,399.0,910.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,subtotal,20,Total,23608.0,3179.0,26787.0,12294.0,14940.0,27234.0,688.0,54709.0,22848.0,3154.0,26002.0,2459.0,415.0,2874.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,23,AUSTRALIA,2017.0,467.0,2484.0,853.0,1353.0,2206.0,18.0,4708.0,2166.0,471.0,2637.0,5.0,0.0,5.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,24,AUSTRIA,112.0,8.0,120.0,26.0,31.0,57.0,0.0,177.0,127.0,8.0,135.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,25,CYPRUS,42.0,1.0,43.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,1.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,26,DENMARK,81.0,4.0,85.0,20.0,0.0,20.0,0.0,105.0,42.0,4.0,46.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,27,FINLAND,2.0,2.0,4.0,25.0,52.0,77.0,0.0,81.0,10.0,2.0,12.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,28,GREECE,101.0,6.0,107.0,0.0,0.0,0.0,0.0,107.0,81.0,5.0,86.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,29,IRELAND,1912.0,104.0,2016.0,5.0,0.0,5.0,12.0,2033.0,2246.0,105.0,2351.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,30,ISRAEL,382.0,21.0,403.0,0.0,0.0,0.0,0.0,403.0,105.0,29.0,134.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,142.0,32.0,174.0,116.0,109.0,225.0,1.0,400.0,311.0,32.0,343.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,32,NORWAY,245.0,17.0,262.0,29.0,0.0,29.0,0.0,291.0,205.0,12.0,217.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,33,PORTUGAL,56.0,2.0,58.0,0.0,0.0,0.0,2.0,60.0,39.0,3.0,42.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,34,SLOVAKIA,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,7.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,35,SPAIN,265.0,20.0,285.0,264.0,274.0,538.0,0.0,823.0,287.0,31.0,318.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,country_data,36,OTHER NON G-10 DEV.,215.0,12.0,227.0,0.0,0.0,0.0,1.0,228.0,69.0,17.0,86.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,subtotal,37,Total,5574.0,696.0,6270.0,1338.0,1819.0,3157.0,35.0,9462.0,5695.0,720.0,6415.0,5.0,0.0,5.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Non G-10 Developed Countries,empty,38,,,,,,,,,,,,,,,
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Eastern Europe,region_header,39,Eastern Europe,,,,,,,,,,,,,,
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Eastern Europe,country_data,40,BULGARIA,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,21.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 4.2,4.2,All Others,Eastern Europe,country_data,41,CZECH REPUBLIC,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,20.0,0.0,0.0,0.0
