period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,16624.0,6093.0,648.0,5445.0,3761.0,26478.0,5957.0,247.0,28071.0,27910.0,12452.0,12293.0,37.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,42009.0,41962.0,6886.0,35076.0,15169.0,99140.0,43226.0,8205.0,52144.0,51041.0,22997.0,22177.0,287.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,164901.0,4546.0,278.0,4268.0,25149.0,194596.0,50688.0,4171.0,357589.0,350594.0,171848.0,164778.0,339.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,125135.0,44824.0,288.0,44536.0,36235.0,206194.0,30662.0,3836.0,321077.0,320442.0,155236.0,154456.0,741.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,51925.0,4967.0,261.0,4706.0,25709.0,82601.0,6868.0,1394.0,304929.0,310401.0,91078.0,96442.0,263.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,61969.0,241064.0,60747.0,180317.0,15059.0,318092.0,42244.0,4144.0,158872.0,157896.0,76879.0,75566.0,78.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,36387.0,9666.0,1422.0,8244.0,7849.0,53902.0,7782.0,2396.0,34842.0,36188.0,14350.0,15703.0,718.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,55315.0,3441.0,8.0,3433.0,15889.0,74645.0,20391.0,2904.0,177462.0,179554.0,81309.0,83363.0,979.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,21240.0,799.0,6.0,793.0,2228.0,24267.0,7048.0,289.0,62102.0,61500.0,31309.0,30705.0,116.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,31441.0,22391.0,5891.0,16500.0,10765.0,64597.0,12597.0,4804.0,114239.0,111105.0,60067.0,56914.0,1442.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,75749.0,356262.0,115245.0,241017.0,120773.0,552784.0,134565.0,11155.0,498256.0,507087.0,244637.0,253346.0,1428.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,subtotal,21,Total,682695.0,736015.0,191680.0,544335.0,278586.0,1697296.0,362028.0,43545.0,2109583.0,2113718.0,962162.0,965743.0,6428.0
2016Q2,2016,Q2,Table 1,1,LFI,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,region_header,23,Non G-10 Developed Countries,,,,,,,,,,,,,
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,24,AUSTRALIA,27658.0,52588.0,2897.0,49691.0,10128.0,90374.0,17748.0,1378.0,90484.0,89047.0,41253.0,39875.0,374.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,25,AUSTRIA,11696.0,1.0,0.0,1.0,1371.0,13068.0,1328.0,94.0,23254.0,23916.0,10145.0,10812.0,70.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,26,CYPRUS,1434.0,0.0,0.0,0.0,180.0,1614.0,357.0,11.0,809.0,792.0,342.0,326.0,1.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,27,DENMARK,8746.0,92.0,43.0,49.0,3248.0,12086.0,3032.0,123.0,19555.0,19436.0,9338.0,9214.0,24.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,28,FINLAND,10160.0,14.0,1.0,13.0,3170.0,13344.0,1441.0,213.0,32806.0,32343.0,15845.0,15380.0,9.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,29,GREECE,7206.0,109.0,0.0,109.0,1276.0,8591.0,334.0,475.0,6728.0,6551.0,3625.0,3447.0,0.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,30,IRELAND,58637.0,5021.0,2203.0,2818.0,5981.0,69639.0,7588.0,2341.0,24218.0,23567.0,12676.0,12024.0,3.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,31,ISRAEL,4469.0,1254.0,381.0,873.0,1374.0,7097.0,5329.0,229.0,6862.0,6780.0,2966.0,2883.0,28.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,1277.0,1439.0,11.0,1428.0,955.0,3671.0,481.0,104.0,5310.0,5497.0,2581.0,2767.0,15.0
2016Q2,2016,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,33,NORWAY,9419.0,104.0,17.0,87.0,1053.0,10576.0,2929.0,466.0,22272.0,22054.0,11186.0,10973.0,73.0
