period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,598.0,1.0,299.0,16.0,615.0,157.0,332.0,790.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,32819.0,1867.0,15919.0,15406.0,50092.0,10284.0,13500.0,53325.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,4110.0,39.0,2739.0,1389.0,5538.0,503.0,2161.0,7196.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,8249.0,4.0,5887.0,372.0,8625.0,1185.0,3474.0,10915.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,108.0,27.0,75.0,1195.0,1330.0,31.0,226.0,1525.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,11826.0,0.0,10453.0,2303.0,14129.0,222.0,2938.0,16846.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,4422.0,7.0,648.0,1106.0,5535.0,1344.0,1267.0,5458.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,6784.0,853.0,2533.0,135.0,7772.0,2438.0,1539.0,6872.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,2991.0,4.0,1651.0,44.0,3039.0,130.0,1141.0,4051.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,2526.0,1.0,1736.0,208.0,2735.0,296.0,1720.0,4159.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,14868.0,2674.0,9681.0,15771.0,33313.0,3547.0,5043.0,34807.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,subtotal,18,Total,89301.0,5477.0,51621.0,37945.0,132723.0,20137.0,33341.0,145944.0
2016Q2,2016,Q2,Table 2,2,All Others,G-10 and Luxembourg,empty,19,,,,,,,,,
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,8069.0,15.0,2991.0,4873.0,12957.0,1011.0,511.0,12457.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,350.0,0.0,18.0,59.0,409.0,16.0,7.0,400.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,1.0,0.0,1.0,0.0,1.0,0.0,42.0,43.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,549.0,0.0,482.0,22.0,571.0,13.0,67.0,625.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,821.0,0.0,664.0,86.0,907.0,8.0,0.0,899.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,113.0,0.0,87.0,0.0,113.0,28.0,25.0,110.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,3191.0,154.0,1465.0,1011.0,4356.0,1251.0,1597.0,4702.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,444.0,0.0,195.0,0.0,444.0,30.0,335.0,749.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,438.0,0.0,104.0,255.0,693.0,193.0,14.0,515.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,30,NORWAY,1415.0,0.0,935.0,33.0,1448.0,123.0,207.0,1532.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,31,PORTUGAL,177.0,0.0,41.0,0.0,177.0,29.0,47.0,195.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,32,SLOVAKIA,7.0,0.0,7.0,0.0,7.0,5.0,3.0,5.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,33,SPAIN,1285.0,1.0,1100.0,660.0,1946.0,151.0,1336.0,3130.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,264.0,0.0,66.0,0.0,264.0,198.0,179.0,246.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,subtotal,35,Total,17124.0,170.0,8156.0,6999.0,24293.0,3056.0,4370.0,25608.0
2016Q2,2016,Q2,Table 2,2,All Others,Non G-10 Developed Countries,empty,36,,,,,,,,,
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,country_data,38,BULGARIA,21.0,0.0,21.0,0.0,21.0,19.0,12.0,14.0
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,country_data,39,CZECH REPUBLIC,62.0,0.0,62.0,1.0,63.0,24.0,3.0,42.0
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,country_data,40,HUNGARY,44.0,0.0,41.0,14.0,58.0,30.0,12.0,40.0
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,country_data,41,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,country_data,42,POLAND,137.0,0.0,82.0,87.0,224.0,26.0,51.0,249.0
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,country_data,43,ROMANIA,46.0,0.0,44.0,0.0,46.0,40.0,0.0,6.0
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,country_data,44,RUSSIA,54.0,0.0,28.0,33.0,87.0,1.0,49.0,135.0
2016Q2,2016,Q2,Table 2,2,All Others,Eastern Europe,country_data,45,TURKEY,385.0,0.0,239.0,0.0,385.0,11.0,33.0,407.0
