,,,,,,,,,
,,,,,,,,,
,"Country Exposure Lending Survey /1:  December 31, 2016
   
Table 2 - Claims On Foreign Obligors Held by U.S. Banks on an Immediate-Counterparty Basis & Risk Transfers
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,
,,,,,,,,,
,,Claims - Immediate-Counterparty Basis /6,,,,,Risk Transfers,,
,,Cross-Border Claims (Excluding Claims from the Fair Value of Derivative Products),"
Claims on Local Residents in Non-Local Currency (Excluding Claims from the Fair Value of Derivative Products)",Remaining Maturity (less than or equal to 1 year), Claims on Local Residents in Local Currency (Excluding Claims from the Fair Value of Derivative Products),Total Cross-Border and Local Claims on Immediate-Counterparty Basis (Excluding claims from the Fair Value of Derivative Products),Outward Risk Transfers /7,Inward Risk Transfers /8,Total Cross-Border and Local Claims on Ultimate-Risk Basis (Excluding claims from the Fair value of Derivative Products)
,G-10 and Luxembourg,,,,,,,,
,BELGIUM,15376,898,10190,3423,19697,1772,1140,19064
,CANADA,42508,8746,32898,34083,85337,5700,4828,84466
,FRANCE,157122,214,136203,9936,167272,6091,13750,174933
,GERMANY,117213,262,76614,85916,203391,6521,17447,214339
,ITALY,35456,368,28003,3353,39177,2562,1232,37845
,JAPAN,70726,64391,117893,231602,366719,3655,13659,376929
,LUXEMBOURG,42628,1720,27076,7886,52234,8496,2940,46407
,NETHERLANDS,56882,17,27820,6642,63541,14312,5852,54904
,SWEDEN,17024,10,13344,909,17943,868,1343,18419
,SWITZERLAND,23717,6325,22384,15951,45993,2678,5426,48832
,UNITED KINGDOM,64775,98471,119418,215866,379112,31207,31260,379167
,Total,643427,181422,611843,615567,1440416,83862,98877,1455305
,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,
,AUSTRALIA,22689,2292,12377,49440,74421,4535,3257,73145
,AUSTRIA,12952,0,6520,1,12953,1877,674,11748
,CYPRUS,2742,0,1436,0,2742,592,22,2172
,DENMARK,9657,1,8987,106,9764,635,961,10089
,FINLAND,8498,1,5802,28,8527,295,598,8828
,GREECE,9450,0,8984,161,9611,274,31,9368
,IRELAND,59215,3152,47362,1897,64264,8705,4049,59609
,ISRAEL,3615,262,2667,921,4798,527,1257,5529
,NEW ZEALAND,1481,4,1176,1477,2962,472,83,2570
,NORWAY,15242,23,13528,71,15336,863,912,15385
,PORTUGAL,4439,18,3490,92,4549,467,233,4314
,SLOVAKIA,270,28,155,240,538,36,110,613
,SPAIN,29098,143,21471,1982,31223,1834,3501,32890
,OTHER NON G-10 DEV.,2542,0,2129,1,2543,233,363,2673
,Total,181890,5924,136084,56417,244231,21345,16051,238933
,,,,,,,,,
,Eastern Europe,,,,,,,,
,BULGARIA,92,48,133,169,309,39,2,272
,CZECH REPUBLIC,2145,374,2001,3543,6062,275,7,5793
,HUNGARY,1561,223,884,1867,3651,325,46,3371
,POLAND,1890,1070,1722,8543,11503,494,73,11081
,ROMANIA,453,274,659,839,1566,63,0,1504
,RUSSIA,5970,817,4989,5642,12429,1102,1011,12338
,TURKEY,14469,651,12821,1953,17073,1246,1231,17059
