,,,,,,,,,
,,,,,,,,,
,"Country Exposure Lending Survey /1:  December 31, 2016
   
Table 2 - Claims On Foreign Obligors Held by U.S. Banks on an Immediate-Counterparty Basis & Risk Transfers
   
($ Millions)
   
All U.S. Banks - Group A",,,,,,,,
,,,,,,,,,
,,Claims - Immediate-Counterparty Basis /6,,,,,Risk Transfers,,
,,Cross-Border Claims (Excluding Claims from the Fair Value of Derivative Products),"
Claims on Local Residents in Non-Local Currency (Excluding Claims from the Fair Value of Derivative Products)",Remaining Maturity (less than or equal to 1 year), Claims on Local Residents in Local Currency (Excluding Claims from the Fair Value of Derivative Products),Total Cross-Border and Local Claims on Immediate-Counterparty Basis (Excluding claims from the Fair Value of Derivative Products),Outward Risk Transfers /7,Inward Risk Transfers /8,Total Cross-Border and Local Claims on Ultimate-Risk Basis (Excluding claims from the Fair value of Derivative Products)
,G-10 and Luxembourg,,,,,,,,
,BELGIUM,17302,899,10750,3435,21636,2414,1453,20674
,CANADA,81965,10951,56947,48411,141327,14997,18490,144816
,FRANCE,164472,245,140880,11156,175873,6586,17284,186572
,GERMANY,124335,353,81119,86191,210879,7422,73467,276945
,ITALY,35586,399,28119,4546,40531,2589,1336,39276
,JAPAN,88336,64392,134754,234295,387023,3978,19700,402945
,LUXEMBOURG,50292,1739,31897,10668,62699,13088,3879,53218
,NETHERLANDS,64029,935,29668,6742,71706,16782,7701,62447
,SWEDEN,20207,12,14868,960,21179,993,2662,22849
,SWITZERLAND,26746,6330,24807,16177,49253,2935,52592,98989
,UNITED KINGDOM,196713,105414,241921,235203,537330,69069,38266,506467
,Total,869983,191669,795730,657784,1719436,140853,236830,1815198
,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,
,AUSTRALIA,31194,2358,16633,54575,88127,5484,3669,86312
,AUSTRIA,13315,0,6556,56,13371,1881,678,12166
,CYPRUS,2745,0,1438,0,2745,592,82,2235
,DENMARK,10262,1,9531,124,10387,645,1068,10809
,FINLAND,9299,1,6380,112,9412,298,626,9738
,GREECE,9567,0,9073,161,9728,311,55,9471
,IRELAND,91207,3392,75023,7326,101925,36740,4988,70174
,ISRAEL,4789,262,3407,921,5972,554,2099,7518
,NEW ZEALAND,1997,4,1339,1726,3727,674,96,3145
,NORWAY,17029,23,14704,94,17146,1016,1356,17486
,PORTUGAL,4734,18,3625,92,4844,487,239,4595
,SLOVAKIA,274,28,159,240,542,38,113,618
,SPAIN,29459,144,21754,2598,32201,1920,4321,34602
,OTHER NON G-10 DEV.,2784,0,2220,1,2785,406,552,2931
,Total,228655,6231,171842,68026,302912,51046,19942,271800
,,,,,,,,,
,Eastern Europe,,,,,,,,
,BULGARIA,99,48,138,169,316,42,3,277
,CZECH REPUBLIC,2204,374,2059,3543,6121,283,9,5846
,HUNGARY,1600,224,920,1878,3702,330,52,3423
,KOSOVO,0,0,0,0,0,0,0,0
,POLAND,2009,1070,1768,8624,11703,513,173,11362
,ROMANIA,473,274,677,839,1586,75,0,1512
,RUSSIA,6029,817,5025,5679,12525,1103,1044,12466
,TURKEY,14748,651,13050,1953,17352,1248,1237,17342
,OTHER E. EUROPE,1682,17,1001,580,2279,218,67,2130
,Total,28844,3475,24638,23265,55584,3812,2585,54358
,,,,,,,,,
,Latin America and Caribbean,,,,,,,,
,ANGUILLA,2473,0,2339,0,2473,18,63,2518
,ARGENTINA,2298,1224,2853,3987,7509,1004,195,6700
,BRAZIL,42754,1945,28920,31342,76041,6630,16761,86170
,CHILE,8513,230,5728,2485,11228,608,512,11131
,COLOMBIA,6444,146,3901,3542,10132,1057,1078,10150
,COSTA RICA,922,217,847,328,1467,237,128,1356
,DOMINICAN REPUBLIC,1864,56,1381,426,2346,419,14,1939
,ECUADOR,1345,501,1321,24,1870,488,53,1435
,EL SALVADOR,696,305,797,0,1001,191,31,841
,FRENCH GUIANA,0,0,0,0,0,0,0,0
,GUATEMALA,1778,221,1525,263,2262,301,291,2248
,HONDURAS,520,44,416,100,664,169,53,548
,MEXICO,25909,4950,16732,58968,89827,8487,2157,83500
,MONTSERRAT,0,0,0,0,0,0,0,0
,PERU,3862,1420,3396,672,5954,509,435,5873
,URUGUAY,923,159,682,262,1344,176,12,1179
,VENEZUELA,4192,0,1111,68,4260,2857,198,1546
,OTHER LAT. AM. & CAR.,31601,873,22656,928,33402,8690,1367,25500
,Total,136094,12291,94605,103395,251780,31841,23348,242634
,,,,,,,,,
,Asia and Pacific,,,,,,,,
,CHINA-MAINLAND,38362,7175,39949,29110,74647,4365,8901,79435
,INDIA,28990,4125,28237,31322,64437,4250,7850,68033
,INDONESIA,6769,2744,7102,4209,13722,2165,870,12426
,"KOREA, SOUTH",31092,4257,32143,35391,70740,2356,4981,73364
