period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,25223.0,19.0,22440.0,926.0,26168.0,904.0,791.0,26056.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,101434.0,11001.0,93714.0,53881.0,166316.0,9815.0,15165.0,171667.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,202032.0,1737.0,181858.0,81661.0,285430.0,3974.0,7735.0,289186.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,111014.0,9862.0,98362.0,216529.0,337405.0,8305.0,13487.0,342584.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,50647.0,576.0,45593.0,5776.0,56999.0,730.0,2009.0,58276.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,104047.0,30029.0,109744.0,309486.0,443562.0,1976.0,17941.0,459525.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,90302.0,1238.0,59577.0,11238.0,102778.0,21060.0,3795.0,85514.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,48918.0,158.0,35923.0,11536.0,60612.0,7748.0,7469.0,60333.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,20066.0,20.0,17674.0,861.0,20947.0,3315.0,1205.0,18841.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,27493.0,7391.0,30478.0,25317.0,60201.0,2937.0,4680.0,61943.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,76785.0,89914.0,116208.0,276478.0,443177.0,28177.0,27000.0,441964.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,subtotal,18,Total,857961.0,151945.0,811571.0,993689.0,2003595.0,88941.0,101277.0,2015889.0
2022Q3,2022,Q3,Table 2,2,LFI,G-10 and Luxembourg,empty,19,,,,,,,,,
2022Q3,2022,Q3,Table 2,2,LFI,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2022Q3,2022,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,21,AUSTRALIA,24597.0,3413.0,21368.0,74597.0,102607.0,5250.0,3256.0,100612.0
2022Q3,2022,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,22,AUSTRIA,9878.0,0.0,7678.0,18.0,9896.0,962.0,718.0,9649.0
2022Q3,2022,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,23,CYPRUS,1683.0,0.0,1202.0,0.0,1683.0,135.0,543.0,2087.0
2022Q3,2022,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,24,DENMARK,13020.0,8.0,12327.0,681.0,13709.0,253.0,1738.0,15198.0
2022Q3,2022,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,25,FINLAND,9117.0,0.0,8037.0,92.0,9209.0,115.0,2212.0,11306.0
