period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,1064.0,1168.0,4.0,2236.0,1176.0,597.0,250.0,4993.0,11.0,5254.0,69.0,0.0,80.0,4.0,0.0,84.0,120.0,0.0
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,17942.0,5101.0,427.0,23470.0,15817.0,787.0,5132.0,1462.0,8.0,6602.0,5094.0,755.0,13049.0,1003.0,148.0,14200.0,13249.0,66.0
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,19361.0,10.0,427.0,19798.0,11991.0,0.0,3308.0,577.0,4.0,3889.0,2541.0,0.0,1305.0,6.0,300.0,1611.0,1225.0,0.0
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,42647.0,50.0,430.0,43127.0,8463.0,9.0,8500.0,23093.0,5.0,31598.0,7239.0,0.0,1496.0,1015.0,5.0,2516.0,1143.0,783.0
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,358.0,84.0,0.0,442.0,229.0,0.0,791.0,243.0,3.0,1037.0,791.0,0.0,29.0,0.0,0.0,29.0,29.0,0.0
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,15638.0,2669.0,139.0,18446.0,7721.0,1503.0,3979.0,8073.0,17.0,12069.0,3979.0,0.0,6569.0,181.0,84.0,6834.0,5737.0,1.0
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,619.0,209.0,23.0,851.0,888.0,181.0,79.0,6678.0,0.0,6757.0,69.0,0.0,5435.0,87.0,243.0,5765.0,4100.0,49.0
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,1524.0,11.0,15.0,1550.0,1172.0,4.0,1318.0,3771.0,2.0,5091.0,1096.0,26.0,684.0,161.0,27.0,872.0,612.0,24.0
2022Q3,2022,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,2160.0,1.0,0.0,2161.0,903.0,0.0,1574.0,1.0,0.0,1575.0,1697.0,0.0,465.0,11.0,3.0,479.0,469.0,11.0
