period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,9581.0,161.0,379.0,10121.0,9948.0,2.0,10413.0,770.0,146.0,11329.0,10308.0,0.0,1983.0,42.0,170.0,2195.0,1986.0,13.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,31959.0,6779.0,3617.0,42355.0,28016.0,1629.0,11000.0,24352.0,838.0,36190.0,10880.0,60.0,46358.0,10605.0,3819.0,60782.0,47288.0,1472.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,33149.0,895.0,5071.0,39115.0,32093.0,126.0,30652.0,60429.0,5290.0,96371.0,28551.0,0.0,118369.0,17184.0,4228.0,139781.0,119298.0,1154.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,12721.0,6478.0,3647.0,22846.0,12326.0,1431.0,30370.0,182475.0,10907.0,223752.0,24673.0,51.0,52568.0,33939.0,15192.0,101699.0,56963.0,822.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,13696.0,204.0,1091.0,14991.0,12877.0,188.0,25269.0,1059.0,4603.0,30931.0,25158.0,0.0,5330.0,1653.0,1472.0,8455.0,5357.0,183.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,70421.0,34596.0,8317.0,113334.0,57608.0,28185.0,18882.0,131793.0,3848.0,154523.0,18754.0,1.0,10612.0,150359.0,9025.0,169996.0,10194.0,592.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1597.0,193.0,70.0,1860.0,3512.0,121.0,143.0,8830.0,115.0,9088.0,140.0,0.0,56667.0,2346.0,8001.0,67014.0,61209.0,904.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,7639.0,299.0,2498.0,10436.0,3992.0,2.0,5282.0,10907.0,2100.0,18289.0,5086.0,0.0,17816.0,138.0,4203.0,22157.0,19455.0,102.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,5887.0,2.0,283.0,6172.0,8107.0,0.0,726.0,834.0,155.0,1715.0,576.0,4.0,4148.0,26.0,446.0,4620.0,4280.0,8.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,7549.0,142.0,1964.0,9655.0,6429.0,101.0,1275.0,24835.0,27.0,26137.0,1133.0,11.0,6177.0,5366.0,1167.0,12710.0,5893.0,5300.0
2022Q3,2022,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,10127.0,24783.0,5915.0,40825.0,9220.0,24821.0,3865.0,157567.0,16688.0,178120.0,3576.0,10246.0,41433.0,130061.0,29047.0,200541.0,40052.0,34905.0
