period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,25017.0,1039.0,15.0,1024.0,1021.0,27077.0,7693.0,351.0,13821.0,14662.0,4852.0,5688.0,151.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,108352.0,63315.0,10840.0,52475.0,10960.0,182627.0,48576.0,11180.0,23313.0,24789.0,10303.0,11731.0,404.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,205949.0,83237.0,1731.0,81506.0,17264.0,306450.0,276790.0,4287.0,225090.0,229192.0,73226.0,77218.0,533.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,115970.0,226614.0,10014.0,216600.0,34787.0,377371.0,74194.0,4603.0,168725.0,172689.0,54467.0,58350.0,579.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,52042.0,6234.0,663.0,5571.0,8432.0,66708.0,8980.0,1519.0,146726.0,150488.0,35147.0,38881.0,392.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,120158.0,339367.0,29869.0,309498.0,24196.0,483721.0,68208.0,6025.0,72199.0,85860.0,34170.0,47829.0,339.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,72991.0,12523.0,1211.0,11312.0,9364.0,94878.0,31311.0,3920.0,26544.0,28000.0,10502.0,11935.0,1102.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,48651.0,11682.0,157.0,11525.0,11908.0,72241.0,32809.0,3490.0,120550.0,123597.0,40335.0,43317.0,863.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,17960.0,881.0,20.0,861.0,1303.0,20144.0,8132.0,378.0,24904.0,25675.0,9117.0,9862.0,86.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,29404.0,32539.0,7214.0,25325.0,6479.0,68422.0,16763.0,4950.0,60500.0,60021.0,21241.0,20737.0,797.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,81861.0,360103.0,85056.0,275047.0,62606.0,504570.0,111076.0,10734.0,273798.0,279148.0,90819.0,96075.0,2161.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,subtotal,21,Total,878355.0,1137534.0,146790.0,990744.0,188320.0,2204209.0,684532.0,51437.0,1156170.0,1194121.0,384179.0,421623.0,7407.0
2022Q3,2022,Q3,Table 1,1,LFI,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
2022Q3,2022,Q3,Table 1,1,LFI,Non G-10 Developed Countries,region_header,23,Non G-10 Developed Countries,,,,,,,,,,,,,
2022Q3,2022,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,24,AUSTRALIA,25230.0,75382.0,2932.0,72450.0,9900.0,110512.0,18660.0,2093.0,20370.0,19978.0,10282.0,9890.0,52.0
2022Q3,2022,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,25,AUSTRIA,9631.0,18.0,0.0,18.0,994.0,10643.0,1199.0,65.0,5521.0,6389.0,1861.0,2729.0,12.0
2022Q3,2022,Q3,Table 1,1,LFI,Non G-10 Developed Countries,country_data,26,CYPRUS,2087.0,0.0,0.0,0.0,89.0,2176.0,104.0,242.0,4.0,4.0,0.0,0.0,97.0
