,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  March 31, 2024
   
Table 3 - Foreign-Office Liabilities & Memorandum Items
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,Foreign Office Liabilities,,,,,,Memorandum Items /9,,,,,,,
,,By Country of Foreign Office,,,,,,,Trading Assets,,Collateralized Claims Not Subject to Risk Transfers /11,,,,
,,Non-Local Currency,Local Currency,Total,By Country of Creditor,Net Due To (or Due From) Own Related Offices in Other Countries,,Securities - HTM and AFS,Assets Held for Trading,Offsetting Positions for Trading Book /10,Total Collateral,Of Which Cash,Of Which Same Country,,Of Which Resale/Reverse Repurchase Agreements & Securities Lending
,G-10 and Luxembourg,,,,,,,,,,,,,,
,BELGIUM,196,1335,1531,27381,-1296,,705,6806,2140,3767,0,633,,3767
,CANADA,9359,30353,39712,52215,36620,,8362,39631,14340,63048,0,14166,,63048
,FRANCE,5467,43782,49249,111106,18563,,2616,48230,10632,98991,1,27887,,98991
,GERMANY,29136,181455,210591,151127,277999,,7881,55257,14466,28549,0,11413,,28549
,ITALY,1231,14858,16089,64953,-8646,,2185,41205,15793,15740,0,2894,,15740
,JAPAN,11152,103845,114997,154266,281445,,8371,138639,34166,176493,0,79875,,176493
,LUXEMBOURG,73472,56444,129916,83997,-111058,,2753,10321,525,11000,0,1161,,11000
,NETHERLANDS,25766,16943,42709,79201,-43543,,1064,24453,3666,2499,0,612,,2499
,SWEDEN,29,763,792,20129,-627,,267,7895,535,3335,0,537,,3335
,SWITZERLAND,5991,3633,9624,51110,21518,,8,16070,649,7869,0,2132,,7869
,UNITED KINGDOM,1205963,283086,1489049,346707,127521,,14240,85019,18322,46093,3,20616,,46093
,Total,1367762,736497,2104259,1142192,598496,,48452,473526,115234,457384,4,161926,,457384
,,,,,,,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,,,,,,,
,AUSTRALIA,4882,50512,55394,76953,28711,,5820,19357,3239,21263,0,14010,,21263
,AUSTRIA,72,305,377,9082,-365,,1375,5263,1264,1179,0,583,,1179
,CYPRUS,0,0,0,5232,-1,,0,277,26,4,0,3,,4
,DENMARK,22,580,602,14481,-5,,93,10229,349,2289,0,257,,2289
,FINLAND,0,149,149,9623,-140,,582,5796,933,3306,0,770,,3306
,GREECE,29,1313,1342,6032,-1045,,0,4254,266,2520,0,482,,2520
