,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  March 31, 2024
   
Table 3 - Foreign-Office Liabilities & Memorandum Items
   
($ Millions)
   
All Other U.S. Banks - Group C",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,Foreign Office Liabilities,,,,,,Memorandum Items /9,,,,,,,
,,By Country of Foreign Office,,,,,,,Trading Assets,,Collateralized Claims Not Subject to Risk Transfers /11,,,,
,,Non-Local Currency,Local Currency,Total,By Country of Creditor,Net Due To (or Due From) Own Related Offices in Other Countries,,Securities - HTM and AFS,Assets Held for Trading,Offsetting Positions for Trading Book /10,Total Collateral,Of Which Cash,Of Which Same Country,,Of Which Resale/Reverse Repurchase Agreements & Securities Lending
,G-10 and Luxembourg,,,,,,,,,,,,,,
,BELGIUM,3064,1961,5025,1720,17837,,1485,16,0,0,0,0,,0
,CANADA,1595,4965,6560,5050,-4071,,13576,1460,125,14899,822,1188,,14786
,FRANCE,1,572,573,842,1132,,4448,467,94,7569,0,11,,7559
,GERMANY,491,3971,4462,3305,15475,,7947,175,3,33364,0,0,,33364
,ITALY,0,2442,2442,2725,-156,,311,41,1,754,0,0,,754
,JAPAN,68,5834,5902,6015,10153,,3908,1617,179,8730,1,2008,,8717
,LUXEMBOURG,12305,7907,20212,19318,-10235,,307,69,4,55,0,6,,49
,NETHERLANDS,1281,1894,3175,4822,1256,,2845,316,27,50,0,23,,27
,SWEDEN,0,64,64,960,47,,971,245,9,12,0,0,,12
,SWITZERLAND,1,22,23,475,311,,1035,544,67,298,0,0,,298
,UNITED KINGDOM,69622,38420,108042,41672,-28088,,8530,1144,183,24503,199,435,,23073
,Total,88428,68052,156480,86904,3661,,45363,6094,692,90234,1022,3671,,88639
,,,,,,,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,,,,,,,
,AUSTRALIA,4236,7013,11249,11225,740,,3666,184,24,510,0,488,,490
,AUSTRIA,0,66,66,113,49,,1189,0,0,0,0,0,,0
,CYPRUS,0,0,0,39,0,,0,0,0,0,0,0,,0
,DENMARK,0,2,2,1818,8,,405,64,5,0,0,0,,0
,FINLAND,0,9,9,489,67,,1194,11,0,15,0,0,,15
,GREECE,0,0,0,60,1,,0,0,0,0,0,0,,0
,IRELAND,6091,8098,14189,30688,-6755,,350,674,16,8438,0,407,,8093
,ISRAEL,0,10,10,622,62,,276,33,0,0,0,0,,0
,NEW ZEALAND,1,73,74,635,347,,99,35,2,6,0,0,,6
,NORWAY,0,204,204,981,2,,1545,41,1,128,0,0,,128
,PORTUGAL,0,0,0,142,0,,2,0,0,0,0,0,,0
,SLOVAKIA,0,0,0,0,0,,438,0,0,0,0,0,,0
,SPAIN,237,595,832,1093,510,,1138,129,15,0,0,0,,0
,OTHER NON G-10 DEV.,0,0,0,113,0,,0,0,0,0,0,0,,0
,Total,10565,16070,26635,48018,-4969,,10302,1171,63,9097,0,895,,8732
,,,,,,,,,,,,,,,
,Eastern Europe,,,,,,,,,,,,,,
,BULGARIA,0,0,0,54,0,,0,0,0,0,0,0,,0
,CZECH REPUBLIC,0,0,0,4,0,,0,0,0,0,0,0,,0
,HUNGARY,0,0,0,19,44,,33,0,0,0,0,0,,0
,KOSOVO,0,0,0,0,0,,0,0,0,0,0,0,,0
,POLAND,27,192,219,223,26,,30,0,0,0,0,0,,0
,ROMANIA,0,0,0,6,0,,8,0,0,0,0,0,,0
,RUSSIA,0,2,2,76,42,,0,0,0,0,0,0,,0
,TURKEY,0,0,0,48,0,,24,0,0,0,0,0,,0
,OTHER E. EUROPE,0,1,1,138,-1,,33,0,0,19,0,0,,19
,Total,27,195,222,568,111,,128,0,0,19,0,0,,19
,,,,,,,,,,,,,,,
,Latin America and Caribbean,,,,,,,,,,,,,,
,ANGUILLA,4,0,4,587,0,,0,0,0,0,0,0,,0
,ARGENTINA,209,359,568,561,783,,3,1,0,23,1,23,,0
,BRAZIL,0,727,727,746,70,,257,504,7,147,0,147,,0
,CHILE,3,3,6,7,137,,358,97,17,66,0,66,,0
,COLOMBIA,0,0,0,0,0,,63,12,2,11,0,0,,11
