,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  June 30, 2023
   
Table 4.1 - U.S. Banks' Claims by Sector (Banking, Public and Non-Bank Financial) of Obligor/Debtor
   
($ Millions)
   
All U.S. Banks - Group A",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Claims on Banking Sector,,,,,,Claims on Public Sector,,,,,,Claims on Non-Bank Financial Sector,,,,,,
,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,,Immediate Counterparty Basis Claims /6,
,,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,,Cross-Border Claims,Claims on Local Residents in Non-Local Currency
,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,,
,BELGIUM,10015,1040,84,11139,10189,551,7063,8369,91,15523,6898,0,3218,54,311,3583,,3147,4
,CANADA,53837,12994,2756,69587,46742,2775,15531,24834,744,41109,15239,823,48882,11300,1710,61892,,49995,1477
,FRANCE,59059,946,5947,65952,46177,54,30874,12763,5563,49200,28062,0,105837,16595,4113,126545,,108365,216
,GERMANY,51917,8516,3745,64178,20004,838,31922,231698,7836,271456,24302,5,27684,13339,16806,57829,,30138,614
,ITALY,15680,261,687,16628,15328,0,34145,532,2746,37423,33942,0,8052,2599,1166,11817,,8114,126
,JAPAN,78973,30588,9433,118994,56501,25229,27239,146265,3540,177044,27042,9,21475,123706,9694,154875,,20214,434
,LUXEMBOURG,2469,303,50,2822,4498,171,183,5766,64,6013,176,0,62775,3240,5570,71585,,64848,2046
,NETHERLANDS,7170,330,2078,9578,4089,83,6691,9861,2687,19239,6272,2,13866,255,3593,17714,,15994,18
,SWEDEN,6891,1,190,7082,7644,0,2081,147,112,2340,2090,0,2950,3,649,3602,,2956,2
,SWITZERLAND,40470,140,1675,42285,12650,47,2266,21938,18,24222,2054,11,9209,5135,682,15026,,6974,4955
,UNITED KINGDOM,43965,26879,4524,75368,78117,24573,6799,222517,17207,246523,5391,10295,60043,103549,25090,188682,,59332,36411
,Total,370446,81998,31169,483613,301939,54321,164794,684690,40608,890092,151468,11145,363991,279775,69384,713150,,370077,46303
,,,,,,,,,,,,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,,,,,,,,,,,,
