period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,5157.0,21.0,5178.0,111.0,104.0,215.0,259.0,5652.0,3841.0,24.0,3865.0,24.0,0.0,24.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,23828.0,3101.0,26929.0,24491.0,8848.0,33339.0,2375.0,62643.0,22121.0,2897.0,25018.0,9621.0,24.0,9645.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,20160.0,611.0,20771.0,6391.0,2160.0,8551.0,1352.0,30674.0,18486.0,592.0,19078.0,25.0,6.0,31.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,31357.0,678.0,32035.0,2056.0,806.0,2862.0,6927.0,41824.0,25602.0,1512.0,27114.0,221.0,93.0,314.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,9787.0,329.0,10116.0,2958.0,1513.0,4471.0,416.0,15003.0,8615.0,310.0,8925.0,227.0,26.0,253.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,21393.0,464.0,21857.0,22829.0,2719.0,25548.0,476.0,47881.0,18234.0,434.0,18668.0,2535.0,0.0,2535.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,11567.0,204.0,11771.0,2346.0,0.0,2346.0,738.0,14855.0,21330.0,22.0,21352.0,1299.0,0.0,1299.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,21769.0,143.0,21912.0,2481.0,375.0,2856.0,2020.0,26788.0,28894.0,154.0,29048.0,907.0,0.0,907.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,6659.0,321.0,6980.0,38.0,139.0,177.0,121.0,7278.0,6349.0,320.0,6669.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,12982.0,503.0,13485.0,250.0,2249.0,2499.0,666.0,16650.0,12416.0,448.0,12864.0,662.0,1627.0,2289.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,27120.0,4815.0,31935.0,42246.0,11030.0,53276.0,6154.0,91365.0,24977.0,4448.0,29425.0,13048.0,480.0,13528.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,subtotal,20,Total,191779.0,11190.0,202969.0,106197.0,29943.0,136140.0,21504.0,360613.0,190865.0,11161.0,202026.0,28569.0,2256.0,30825.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,23,AUSTRALIA,6762.0,227.0,6989.0,14351.0,11674.0,26025.0,512.0,33526.0,6241.0,229.0,6470.0,1935.0,0.0,1935.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,24,AUSTRIA,1520.0,46.0,1566.0,41.0,40.0,81.0,37.0,1684.0,2218.0,44.0,2262.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,25,CYPRUS,641.0,26.0,667.0,0.0,0.0,0.0,14.0,681.0,675.0,27.0,702.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,26,DENMARK,2573.0,45.0,2618.0,22.0,0.0,22.0,260.0,2900.0,2404.0,27.0,2431.0,1.0,0.0,1.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,27,FINLAND,2402.0,0.0,2402.0,24.0,70.0,94.0,68.0,2564.0,2214.0,1.0,2215.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,28,GREECE,421.0,29.0,450.0,146.0,0.0,146.0,16.0,612.0,647.0,28.0,675.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,29,IRELAND,16874.0,171.0,17045.0,2431.0,387.0,2818.0,372.0,20235.0,16710.0,65.0,16775.0,1275.0,0.0,1275.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,30,ISRAEL,3534.0,150.0,3684.0,250.0,0.0,250.0,197.0,4131.0,3134.0,180.0,3314.0,212.0,0.0,212.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,31,NEW ZEALAND,657.0,21.0,678.0,414.0,131.0,545.0,35.0,1258.0,816.0,23.0,839.0,114.0,0.0,114.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,32,NORWAY,3447.0,83.0,3530.0,26.0,1.0,27.0,135.0,3692.0,3297.0,75.0,3372.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 4.2,4.2,All Banks,Non G-10 Developed Countries,country_data,33,PORTUGAL,1353.0,51.0,1404.0,32.0,0.0,32.0,129.0,1565.0,1312.0,52.0,1364.0,0.0,0.0,0.0
