period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,7,BELGIUM,915.0,0.0,589.0,194.0,1109.0,442.0,315.0,980.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,8,CANADA,34807.0,3336.0,22428.0,16786.0,54929.0,3550.0,7745.0,59109.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,9,FRANCE,10724.0,0.0,6447.0,1784.0,12508.0,732.0,6089.0,17853.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,10,GERMANY,12108.0,3.0,7557.0,1435.0,13546.0,2644.0,36108.0,47003.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,11,ITALY,188.0,14.0,171.0,1809.0,2011.0,28.0,86.0,2069.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,12,JAPAN,21824.0,4.0,20132.0,5705.0,27533.0,812.0,13606.0,40327.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,13,LUXEMBOURG,10796.0,84.0,9048.0,4200.0,15080.0,941.0,1656.0,15792.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,14,NETHERLANDS,6057.0,875.0,1215.0,345.0,7277.0,2103.0,1535.0,6708.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,15,SWEDEN,2721.0,0.0,1114.0,204.0,2925.0,142.0,422.0,3204.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,16,SWITZERLAND,3653.0,1.0,3352.0,317.0,3971.0,172.0,35379.0,39104.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,100001.0,11392.0,90863.0,28156.0,139549.0,35150.0,9329.0,113653.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,subtotal,18,Total,203794.0,15709.0,162916.0,60935.0,280438.0,46716.0,112270.0,345802.0
2020Q1,2020,Q1,Table 2,2,All Others,G-10 and Luxembourg,empty,19,,,,,,,,,
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,21,AUSTRALIA,5229.0,20.0,2354.0,8220.0,13469.0,1590.0,445.0,12327.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,22,AUSTRIA,781.0,0.0,143.0,91.0,872.0,27.0,79.0,924.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,23,CYPRUS,1.0,0.0,1.0,0.0,1.0,0.0,82.0,83.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,24,DENMARK,420.0,0.0,181.0,16.0,436.0,20.0,22.0,438.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,25,FINLAND,1211.0,0.0,569.0,95.0,1306.0,13.0,187.0,1479.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,26,GREECE,34.0,0.0,31.0,0.0,34.0,15.0,12.0,31.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,27,IRELAND,14028.0,55.0,11376.0,6017.0,20100.0,9640.0,1084.0,11545.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,28,ISRAEL,970.0,0.0,450.0,0.0,970.0,136.0,444.0,1278.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,470.0,0.0,135.0,316.0,786.0,152.0,14.0,647.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,30,NORWAY,1829.0,0.0,869.0,29.0,1858.0,155.0,522.0,2224.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,31,PORTUGAL,310.0,0.0,136.0,0.0,310.0,136.0,4.0,178.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,32,SLOVAKIA,3.0,0.0,3.0,0.0,3.0,1.0,1.0,3.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,33,SPAIN,2044.0,8.0,1692.0,602.0,2654.0,198.0,668.0,3123.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,216.0,0.0,104.0,0.0,216.0,86.0,55.0,186.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,subtotal,35,Total,27546.0,83.0,18044.0,15386.0,43015.0,12169.0,3619.0,34466.0
2020Q1,2020,Q1,Table 2,2,All Others,Non G-10 Developed Countries,empty,36,,,,,,,,,
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,country_data,38,BULGARIA,32.0,0.0,31.0,0.0,32.0,9.0,4.0,27.0
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,country_data,39,CZECH REPUBLIC,84.0,0.0,83.0,0.0,84.0,8.0,28.0,104.0
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,country_data,40,HUNGARY,49.0,0.0,45.0,8.0,57.0,3.0,4.0,58.0
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,country_data,41,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,country_data,42,POLAND,82.0,0.0,76.0,111.0,193.0,48.0,71.0,216.0
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,country_data,43,ROMANIA,38.0,0.0,38.0,0.0,38.0,28.0,0.0,10.0
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,country_data,44,RUSSIA,196.0,0.0,185.0,41.0,237.0,2.0,15.0,248.0
2020Q1,2020,Q1,Table 2,2,All Others,Eastern Europe,country_data,45,TURKEY,143.0,0.0,58.0,0.0,143.0,18.0,24.0,147.0
