date,size_category,tf_usd_millions,country,tf_total,tf_pct
2015-03-01,Medium,694.8839225650302,Peru,5215.82558557736,13.322606578074655
2015-03-01,Micro,2.207608494158653,Peru,5215.82558557736,0.04232519776472327
2015-03-01,Small,16.763614109597885,Peru,5215.82558557736,0.32139905436930477
2015-04-01,Large,4733.079218190829,Peru,5445.812064727508,86.9122761111599
2015-04-01,Medium,694.838270557775,Peru,5445.812064727508,12.759130544703117
2015-04-01,Micro,2.7617582227904798,Peru,5445.812064727508,0.050713432449833715
2015-04-01,Small,15.132817756113148,Peru,5445.812064727508,0.2778799116871535
2015-05-01,Large,5088.643899297046,Peru,5776.698572977424,88.08913664114309
2015-05-01,Medium,669.1521851967962,Peru,5776.698572977424,11.583643784479166
2015-05-01,Micro,3.1939051359994934,Peru,5776.698572977424,0.055289454619289434
2015-05-01,Small,15.708583347582403,Peru,5776.698572977424,0.2719301197584538
2015-06-01,Large,5272.273807681177,Peru,5962.448949770382,88.42463645553251
2015-06-01,Medium,670.9718914192256,Peru,5962.448949770382,11.253293689752516
2015-06-01,Micro,3.7962558599647704,Peru,5962.448949770382,0.06366940651309001
2015-06-01,Small,15.406994810015103,Peru,5962.448949770382,0.2584004482018825
2015-07-01,Large,5412.964554240419,Peru,6070.450730621257,89.16907153097756
2015-07-01,Medium,636.6281154704097,Peru,6070.450730621257,10.48732859751349
2015-07-01,Micro,2.777917472351891,Peru,6070.450730621257,0.045761304977556344
2015-07-01,Small,18.08014343807763,Peru,6070.450730621257,0.2978385665314063
2015-08-01,Large,5291.867066864308,Peru,5972.229397640665,88.60790024165624
2015-08-01,Medium,659.3765626150322,Peru,5972.229397640665,11.040710574103525
2015-08-01,Micro,2.0336400098820335,Peru,5972.229397640665,0.0340516057652679
2015-08-01,Small,18.95212815144216,Peru,5972.229397640665,0.31733757847495303
2015-09-01,Large,5320.793924050988,Peru,6010.244936521524,88.52873685261883
2015-09-01,Medium,669.3287525245005,Peru,6010.244936521524,11.136463814599203
2015-09-01,Micro,1.7980931243021954,Peru,6010.244936521524,0.029917135545940922
2015-09-01,Small,18.324166821734273,Peru,6010.244936521524,0.30488219723603355
2015-10-01,Large,4969.081691397979,Peru,5677.200821383378,87.52696703420736
2015-10-01,Medium,688.3500550188585,Peru,5677.200821383378,12.124814264560866
2015-10-01,Micro,1.5657750091251983,Peru,5677.200821383378,0.027580053240809296
2015-10-01,Small,18.203299957415744,Peru,5677.200821383378,0.32063864799096714
2015-11-01,Large,4764.662065184943,Peru,5475.935649346995,87.01092142587775
2015-11-01,Medium,693.0531918144932,Peru,5475.935649346995,12.656342882647639
2015-11-01,Micro,2.462966961826634,Peru,5475.935649346995,0.04497801142203603
2015-11-01,Small,15.75742538573163,Peru,5475.935649346995,0.28775768005255326
2015-12-01,Large,4586.506353839393,Peru,5298.591494471627,86.5608597799019
2015-12-01,Medium,693.3987631822584,Peru,5298.591494471627,13.08647333740915
2015-12-01,Micro,2.709709999121088,Peru,5298.591494471627,0.05114019455827663
2015-12-01,Small,15.976667450854011,Peru,5298.591494471627,0.30152668813067646
2016-01-01,Large,4635.397624781057,Peru,5331.65135335907,86.94112419523914
2016-01-01,Medium,680.7693788459321,Peru,5331.65135335907,12.768452656174356
2016-01-01,Micro,2.8051777195206284,Peru,5331.65135335907,0.05261367508123536
2016-01-01,Small,12.679172012560507,Peru,5331.65135335907,0.23780947350528314
2016-02-01,Large,4637.980690122828,Peru,5314.805873866055,87.26528870844918
2016-02-01,Medium,663.1263346892457,Peru,5314.805873866055,12.476962478535073
2016-02-01,Micro,0.8160388988171221,Peru,5314.805873866055,0.015354067828323624
2016-02-01,Small,12.882810155164098,Peru,5314.805873866055,0.24239474518742832
2016-03-01,Large,4400.632825518736,Peru,5081.730116807003,86.59713767491023
2016-03-01,Medium,665.715348267877,Peru,5081.730116807003,13.100171259904789
2016-03-01,Micro,1.588679446081674,Peru,5081.730116807003,0.031262570218504385
2016-03-01,Small,13.793263574306854,Peru,5081.730116807003,0.2714284949664655
2016-04-01,Large,4275.226289345865,Peru,4977.9166225805475,85.8838468678407
2016-04-01,Medium,687.6242997437142,Peru,4977.9166225805475,13.813495722779914
2016-04-01,Micro,1.1762606541371732,Peru,4977.9166225805475,0.023629577257310522
2016-04-01,Small,13.889772836831828,Peru,4977.9166225805475,0.2790278321220933
2016-05-01,Large,4181.666040212818,Peru,4864.993571219399,85.95419457388293
2016-05-01,Medium,667.4460998280871,Peru,4864.993571219399,13.719362421701891
2016-05-01,Micro,2.740803147785881,Peru,4864.993571219399,0.05633724089585806
2016-05-01,Small,13.14062803070721,Peru,4864.993571219399,0.27010576351930393
2016-06-01,Large,4291.781777861506,Peru,4963.4310257451925,86.4680451002571
2016-06-01,Medium,654.3206404819058,Peru,4963.4310257451925,13.182829318831288
2016-06-01,Micro,2.0245289295372366,Peru,4963.4310257451925,0.04078890023929124
2016-06-01,Small,15.30407847224333,Peru,4963.4310257451925,0.30833668067233044
2016-07-01,Large,4571.537669687493,Peru,5269.605312122027,86.75294256234481
2016-07-01,Medium,680.6594551702561,Peru,5269.605312122027,12.916706562529257
2016-07-01,Micro,1.4053525814043555,Peru,5269.605312122027,0.026669029237759587
2016-07-01,Small,16.002834682873054,Peru,5269.605312122027,0.30368184588816666
2016-08-01,Large,4635.819048677622,Peru,5342.030278326559,86.78009683857194
2016-08-01,Medium,691.1433840166106,Peru,5342.030278326559,12.937841008140408
2016-08-01,Micro,1.2477838163397537,Peru,5342.030278326559,0.023357857431138215
2016-08-01,Small,13.82006181598634,Peru,5342.030278326559,0.25870429585651106
2016-09-01,Large,4440.253486504385,Peru,5152.192101718962,86.1818309341174
2016-09-01,Medium,694.6764114087246,Peru,5152.192101718962,13.483123254991886
2016-09-01,Micro,1.3252344469300055,Peru,5152.192101718962,0.025721759219495297
2016-09-01,Small,15.936969358921534,Peru,5152.192101718962,0.30932405167121724
2016-10-01,Large,4354.87999782699,Peru,5014.958103712841,86.83781415048792
2016-10-01,Medium,640.6677941973848,Peru,5014.958103712841,12.775137517560998
2016-10-01,Micro,1.9681387544589766,Peru,5014.958103712841,0.039245367832721444
2016-10-01,Small,17.442172934007136,Peru,5014.958103712841,0.34780296411835954
2016-11-01,Large,4246.194083379233,Peru,4906.216337384271,86.54722481404221
2016-11-01,Medium,639.0714476649472,Peru,4906.216337384271,13.025749451677571
2016-11-01,Micro,2.7565923620063315,Peru,4906.216337384271,0.05618570752785021
2016-11-01,Small,18.194213978085074,Peru,4906.216337384271,0.37084002675237193
2016-12-01,Large,4342.711979452584,Peru,5004.763450979865,86.77157316201107
2016-12-01,Medium,643.957070434239,Peru,5004.763450979865,12.866883255154862
2016-12-01,Micro,1.7255828061710758,Peru,5004.763450979865,0.03447880850059417
2016-12-01,Small,16.368818286871562,Peru,5004.763450979865,0.3270647743334756
2017-01-01,Large,4564.210311174733,Peru,5241.125101066001,87.08455194565784
2017-01-01,Medium,659.7049575975386,Peru,5241.125101066001,12.587086644113116
2017-01-01,Micro,2.124193801967529,Peru,5241.125101066001,0.04052934743983665
2017-01-01,Small,15.085638491761333,Peru,5241.125101066001,0.2878320627892099
2017-02-01,Large,4586.623655239205,Peru,5254.649612274358,87.28695524293933
2017-02-01,Medium,652.540536378682,Peru,5254.649612274358,12.418345361304581
2017-02-01,Micro,1.5792850930154156,Peru,5254.649612274358,0.030055002893558436
2017-02-01,Small,13.906135563455814,Peru,5254.649612274358,0.26464439286251196
2017-03-01,Large,4615.072302165622,Peru,5252.419732582751,87.86564168770784
2017-03-01,Medium,619.0338963055252,Peru,5252.419732582751,11.785689792942923
2017-03-01,Micro,1.3358651624215587,Peru,5252.419732582751,0.025433328454972492
2017-03-01,Small,16.977668949181755,Peru,5252.419732582751,0.3232351908942623
2017-04-01,Large,4595.504522281808,Peru,5218.454613575571,88.06255611243246
2017-04-01,Medium,605.2861863042407,Peru,5218.454613575571,11.598954693016134
2017-04-01,Micro,0.853582479659764,Peru,5218.454613575571,0.016356997288799028
2017-04-01,Small,16.810322509861933,Peru,5218.454613575571,0.32213219726258896
2017-05-01,Large,4710.424134664018,Peru,5348.891973744654,88.0635495684977
2017-05-01,Medium,620.1692524373856,Peru,5348.891973744654,11.59434992296577
2017-05-01,Micro,1.827996676847888,Peru,5348.891973744654,0.03417524013984047
2017-05-01,Small,16.47058996640196,Peru,5348.891973744654,0.3079252683966849
2017-06-01,Large,4538.370776725385,Peru,5193.249163358851,87.38981385191408
2017-06-01,Medium,638.83958215746,Peru,5193.249163358851,12.301346653359419
2017-06-01,Micro,2.4878615389344922,Peru,5193.249163358851,0.047905684104041946
2017-06-01,Small,13.55094293707153,Peru,5193.249163358851,0.260933810622465
2017-07-01,Large,4450.182865285406,Peru,5085.5345294693,87.50668861842934
2017-07-01,Medium,619.8247721444001,Peru,5085.5345294693,12.187996533160533
2017-07-01,Micro,1.5483888460351742,Peru,5085.5345294693,0.030446924252754137
2017-07-01,Small,13.978503193458817,Peru,5085.5345294693,0.2748679241573755
2017-08-01,Large,4372.067829884066,Peru,5014.632000789345,87.1862148447955
2017-08-01,Medium,623.5940347650463,Peru,5014.632000789345,12.435489476932455
2017-08-01,Micro,2.024276652688708,Peru,5014.632000789345,0.04036740188253236
2017-08-01,Small,16.945859487543164,Peru,5014.632000789345,0.3379282763894887
2017-09-01,Large,4614.961401469374,Peru,5303.615041558762,87.01539167731546
2017-09-01,Medium,666.8652758992258,Peru,5303.615041558762,12.573787325696067
2017-09-01,Micro,3.5057463525882344,Peru,5303.615041558762,0.06610107115839758
2017-09-01,Small,18.282617837573085,Peru,5303.615041558762,0.3447199258300565
2017-10-01,Large,4602.916068620576,Peru,5284.503779427063,87.10214356435972
2017-10-01,Medium,659.9646787870394,Peru,5284.503779427063,12.488678338282721
2017-10-01,Micro,2.742152090833561,Peru,5284.503779427063,0.0518904367427827
2017-10-01,Small,18.880879928613176,Peru,5284.503779427063,0.3572876606147533
2017-11-01,Large,4883.885921630135,Peru,5574.48993768756,87.61135056700982
2017-11-01,Medium,666.9944104137078,Peru,5574.48993768756,11.965119999667522
2017-11-01,Micro,3.606009759184939,Peru,5574.48993768756,0.06468770774534403
2017-11-01,Small,20.003595884532267,Peru,5574.48993768756,0.3588417255773228
2017-12-01,Large,4687.438700212898,Peru,5308.781775624808,88.29593866026293
2017-12-01,Medium,599.0297017247759,Peru,5308.781775624808,11.283750718012405
2017-12-01,Micro,1.854022965134217,Peru,5308.781775624808,0.03492369894816426
2017-12-01,Small,20.459350721999385,Peru,5308.781775624808,0.38538692277648684
2018-01-01,Large,4921.679087590174,Peru,5513.775660892412,89.26150409959904
2018-01-01,Medium,571.6285882524872,Peru,5513.775660892412,10.367280488157698
2018-01-01,Micro,1.2599999036069645,Peru,5513.775660892412,0.022851852906235794
2018-01-01,Small,19.207985146144285,Peru,5513.775660892412,0.34836355933704144
2018-02-01,Large,5181.230746918192,Peru,5749.181495966526,90.1211894345866
2018-02-01,Medium,549.4073167652559,Peru,5749.181495966526,9.556270177775838
2018-02-01,Micro,1.7337154871732001,Peru,5749.181495966526,0.030155866333138538
2018-02-01,Small,16.809716795905224,Peru,5749.181495966526,0.2923845213044409
2018-03-01,Large,5385.010661118853,Peru,5938.18672381439,90.68442795041977
2018-03-01,Medium,536.1919965182913,Peru,5938.18672381439,9.029557699288189
2018-03-01,Micro,2.0201551621596496,Peru,5938.18672381439,0.0340197312094963
2018-03-01,Small,14.96391101508534,Peru,5938.18672381439,0.25199461908252835
2018-04-01,Large,5519.7294798560015,Peru,6083.0096765791795,90.7401068439539
2018-04-01,Medium,546.0252608842811,Peru,6083.0096765791795,8.97623528344183
2018-04-01,Micro,1.8142032983600511,Peru,6083.0096765791795,0.02982410673034274
2018-04-01,Small,15.440732540537216,Peru,6083.0096765791795,0.25383376587394174
2018-05-01,Large,6008.6145340500925,Peru,6605.730576127062,90.96063584193199
2018-05-01,Medium,578.8894633842395,Peru,6605.730576127062,8.763443448274003
2018-05-01,Micro,1.6822166707391581,Peru,6605.730576127062,0.02546602001629684
2018-05-01,Small,16.544362021991468,Peru,6605.730576127062,0.25045468977772667
2018-06-01,Large,6117.894000516242,Peru,6728.163138900944,90.92963226684793
2018-06-01,Medium,590.2831003329566,Peru,6728.163138900944,8.773317295474797
2018-06-01,Micro,1.941221709380822,Peru,6728.163138900944,0.028852179551905506
2018-06-01,Small,18.0448163423649,Peru,6728.163138900944,0.2681982581253603
2018-07-01,Large,6108.6070337304145,Peru,6665.979085564618,91.63855684694227
2018-07-01,Medium,536.9050286233543,Peru,6665.979085564618,8.054406137967618
2018-07-01,Micro,2.3862073673600297,Peru,6665.979085564618,0.03579680249113645
2018-07-01,Small,18.08081584348941,Peru,6665.979085564618,0.27124021259898595
2018-08-01,Large,5847.339382280712,Peru,6426.338687604989,90.99021490353378
2018-08-01,Medium,556.8832192171247,Peru,6426.338687604989,8.665637562664282
2018-08-01,Micro,2.7160192656377933,Peru,6426.338687604989,0.04226386746276545
2018-08-01,Small,19.40006684151482,Peru,6426.338687604989,0.3018836663391759
2018-09-01,Large,6086.826141521209,Peru,6675.60636353636,91.18012372282466
2018-09-01,Medium,566.5486752060601,Peru,6675.60636353636,8.486849648605324
2018-09-01,Micro,1.4652954666666669,Peru,6675.60636353636,0.0219499980506705
2018-09-01,Small,20.766251342424233,Peru,6675.60636353636,0.3110766305193502
2018-10-01,Large,5890.944693364012,Peru,6497.770324293348,90.66101753919212
2018-10-01,Medium,586.0060037410932,Peru,6497.770324293348,9.018570594134122
2018-10-01,Micro,2.6126714489311205,Peru,6497.770324293348,0.04020873805223727
2018-10-01,Small,18.20695573931117,Peru,6497.770324293348,0.2802031286215281
2018-11-01,Large,5624.729856076365,Peru,6230.3371746867215,90.27970233985276
2018-11-01,Medium,583.6229799503487,Peru,6230.3371746867215,9.367438127129851
2018-11-01,Micro,3.5272017673483838,Peru,6230.3371746867215,0.05661333678182098
2018-11-01,Small,18.457136892658703,Peru,6230.3371746867215,0.2962461962355477
2018-12-01,Large,5514.91913598151,Peru,6117.91301670665,90.14379774477835
2018-12-01,Medium,579.6784362125655,Peru,6117.91301670665,9.475100980180555
2018-12-01,Micro,3.350682561687249,Peru,6117.91301670665,0.0547683916482187
2018-12-01,Small,19.964761950887176,Peru,6117.91301670665,0.32633288339288063
2019-01-01,Large,5422.860030225091,Peru,6010.099624126652,90.22912047008047
2019-01-01,Medium,565.7368223379355,Peru,6010.099624126652,9.41310223988416
2019-01-01,Micro,2.6648616416566573,Peru,6010.099624126652,0.04433972493499053
2019-01-01,Small,18.83790992196879,Peru,6010.099624126652,0.31343756510036536
2019-02-01,Large,5319.916454445017,Peru,5909.339734343312,90.02556450642459
2019-02-01,Medium,570.9419576020822,Peru,5909.339734343312,9.661687824173294
2019-02-01,Micro,2.7083783636528715,Peru,5909.339734343312,0.04583216544333351
2019-02-01,Small,15.772943932560473,Peru,5909.339734343312,0.2669155039588069
2019-03-01,Large,5117.121849694306,Peru,5720.762048314913,89.44825543306048
2019-03-01,Medium,584.1213737975487,Peru,5720.762048314913,10.210551826213527
2019-03-01,Micro,3.713447817968256,Peru,5720.762048314913,0.06491176851276441
2019-03-01,Small,15.805377005089898,Peru,5720.762048314913,0.27628097221322945
2019-04-01,Large,5205.5654755333935,Peru,5826.517444835297,89.3426566524344
2019-04-01,Medium,600.7537475793284,Peru,5826.517444835297,10.310683066981024
2019-04-01,Micro,3.4913291477787842,Peru,5826.517444835297,0.05992137122791154
2019-04-01,Small,16.706892574796,Peru,5826.517444835297,0.28673890935665547
2019-05-01,Large,5240.8504776921955,Peru,5854.398047181159,89.51988633939263
2019-05-01,Medium,592.9917446452376,Peru,5854.398047181159,10.128996010627564
2019-05-01,Micro,3.7367693112131577,Peru,5854.398047181159,0.0638284120946026
2019-05-01,Small,16.819055532513694,Peru,5854.398047181159,0.28728923788521554
2019-06-01,Large,5383.404968455929,Peru,5990.760728142859,89.86179239585135
2019-06-01,Medium,586.8295315683893,Peru,5990.760728142859,9.795576191378068
2019-06-01,Micro,3.7137994528875335,Peru,5990.760728142859,0.06199211788648442
2019-06-01,Small,16.81242866565349,Peru,5990.760728142859,0.28063929488409656
2019-07-01,Large,5175.811654612736,Peru,5775.078362765828,89.62322811034397
2019-07-01,Medium,575.1503114487673,Peru,5775.078362765828,9.959177613190231
2019-07-01,Micro,4.119865342556793,Peru,5775.078362765828,0.07133869159454465
2019-07-01,Small,19.996531361768962,Peru,5775.078362765828,0.3462555848712696
2019-08-01,Large,5220.329713154411,Peru,5844.678704531947,89.31765075651776
2019-08-01,Medium,599.723259633325,Peru,5844.678704531947,10.2610133071695
2019-08-01,Micro,3.5485591242164745,Peru,5844.678704531947,0.06071435751403977
2019-08-01,Small,21.077172619993522,Peru,5844.678704531947,0.36062157879868306
2019-09-01,Large,5104.247869311233,Peru,5727.235715447806,89.12236413709643
2019-09-01,Medium,598.1854865555658,Peru,5727.235715447806,10.444575992255881
2019-09-01,Micro,2.880330795142275,Peru,5727.235715447806,0.05029181507883975
2019-09-01,Small,21.922028785864136,Peru,5727.235715447806,0.3827680555688474
2019-10-01,Large,5003.403240034633,Peru,5617.740355621569,89.06433767498386
2019-10-01,Medium,586.9209073352041,Peru,5617.740355621569,10.44763321515711
2019-10-01,Micro,3.565612849295436,Peru,5617.740355621569,0.06347058823620058
2019-10-01,Small,23.850595402436067,Peru,5617.740355621569,0.4245585216228304
2019-11-01,Large,4969.1843661538915,Peru,5581.198572683687,89.03435886468536
2019-11-01,Medium,585.7524934672628,Peru,5581.198572683687,10.495102187084647
