,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  June 30, 2018
   
Table 4.1 - U.S. Banks' Claims by Sector (Banking, Public and Non-Bank Financial) of Obligor/Debtor
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Claims on Banking Sector,,,,,,Claims on Public Sector,,,,,,Claims on Non-Bank Financial Sector,,,,,,
,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,,Immediate Counterparty Basis Claims /6,
,,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,,Cross-Border Claims,Claims on Local Residents in Non-Local Currency
,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,,
,BELGIUM,5231,521,779,6531,5408,461,7400,5161,890,13451,6664,46,3636,107,47,3790,,3112,72
,CANADA,16799,5653,4193,26645,14322,352,5038,9149,2686,16873,4952,46,21349,5874,7333,34556,,21497,617
,FRANCE,25088,107,6066,31261,20012,2,28200,4087,3514,35801,26444,0,82756,2621,2024,87401,,82894,151
,GERMANY,21341,287,5455,27083,17833,6,72588,140400,8529,221517,65839,83,26727,1017,5079,32823,,28536,68
,ITALY,13313,146,983,14442,13094,2,21449,234,14715,36398,21364,0,6036,1248,962,8246,,5871,344
,JAPAN,54781,57757,3556,116094,38447,48913,17042,106417,1268,124727,16982,213,7266,101658,3032,111956,,5625,2150
,LUXEMBOURG,1672,164,99,1935,2868,39,1099,4690,36,5825,1096,0,35431,2730,4401,42562,,37731,1987
,NETHERLANDS,8341,310,4999,13650,6359,32,6633,8518,1414,16565,6275,0,17621,674,2634,20929,,17867,31
,SWEDEN,8075,20,691,8786,9201,0,1722,64,102,1888,1559,0,4349,23,692,5064,,4328,22
,SWITZERLAND,7890,134,1057,9081,6448,72,3578,20706,59,24343,3363,0,4643,2918,3329,10890,,4816,3465
