period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,2339.0,9247.0,363.0,8884.0,16.0,11602.0,838.0,2.0,8.0,1.0,8.0,0.0,47.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,53180.0,22156.0,3063.0,19093.0,1125.0,76461.0,37157.0,4883.0,518.0,982.0,103.0,532.0,21.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,20836.0,2253.0,38.0,2215.0,981.0,24070.0,636.0,541.0,53.0,128.0,51.0,107.0,230.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,42129.0,23860.0,17.0,23843.0,376.0,66365.0,2068.0,301.0,34.0,50.0,34.0,36.0,42.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,2128.0,1544.0,1.0,1543.0,17.0,3689.0,996.0,68.0,11.0,4.0,11.0,0.0,15.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,30439.0,30571.0,6383.0,24188.0,121.0,61131.0,8983.0,119.0,62.0,3152.0,62.0,3150.0,217.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,13733.0,6596.0,175.0,6421.0,562.0,20891.0,3414.0,57.0,8.0,6.0,8.0,0.0,14.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,8152.0,4900.0,25.0,4875.0,163.0,13215.0,2693.0,223.0,50.0,19.0,50.0,8.0,26.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,5416.0,145.0,0.0,145.0,0.0,5561.0,1776.0,49.0,4.0,1.0,4.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,45328.0,5121.0,0.0,5121.0,262.0,50711.0,400.0,174.0,16.0,11.0,15.0,4.0,48.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,67554.0,84317.0,13897.0,70420.0,2231.0,154102.0,48384.0,1713.0,104.0,36508.0,82.0,706.0,271.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,subtotal,21,Total,291234.0,190710.0,23962.0,166748.0,5854.0,487798.0,107345.0,8130.0,868.0,40862.0,428.0,4543.0,931.0
2021Q3,2021,Q3,Table 1,1,All Others,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,region_header,23,Non G-10 Developed Countries,,,,,,,,,,,,,
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,24,AUSTRALIA,6951.0,10153.0,3.0,10150.0,998.0,18102.0,7151.0,192.0,3.0,0.0,3.0,0.0,77.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,25,AUSTRIA,1764.0,75.0,0.0,75.0,1.0,1840.0,9.0,5.0,2.0,1.0,2.0,0.0,15.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,26,CYPRUS,71.0,0.0,0.0,0.0,0.0,71.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,27,DENMARK,1001.0,20.0,0.0,20.0,27.0,1048.0,35.0,2.0,4.0,1.0,4.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,28,FINLAND,1672.0,54.0,0.0,54.0,0.0,1726.0,8.0,1.0,4.0,1.0,4.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,29,GREECE,22.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,30,IRELAND,8025.0,10358.0,148.0,10210.0,515.0,18898.0,3346.0,27.0,73.0,93.0,22.0,38.0,42.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,31,ISRAEL,2293.0,2.0,0.0,2.0,2.0,2297.0,478.0,67.0,7.0,8.0,0.0,1.0,42.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,463.0,269.0,0.0,269.0,49.0,781.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,33,NORWAY,3922.0,18.0,3.0,15.0,14.0,3954.0,83.0,1.0,5.0,1.0,5.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,34,PORTUGAL,292.0,4.0,0.0,4.0,0.0,296.0,9.0,13.0,0.0,0.0,0.0,0.0,12.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,35,SLOVAKIA,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,36,SPAIN,3974.0,496.0,8.0,488.0,299.0,4769.0,231.0,249.0,10.0,33.0,10.0,5.0,89.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,country_data,37,OTHER NON G-10 DEV.,146.0,0.0,0.0,0.0,3.0,149.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,subtotal,38,Total,30599.0,21449.0,162.0,21287.0,1908.0,53956.0,11837.0,563.0,108.0,138.0,50.0,44.0,280.0
2021Q3,2021,Q3,Table 1,1,All Others,Non G-10 Developed Countries,empty,39,,,,,,,,,,,,,,
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,region_header,40,Eastern Europe,,,,,,,,,,,,,
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,41,BULGARIA,9.0,0.0,0.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,42,CZECH REPUBLIC,70.0,0.0,0.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,43,HUNGARY,59.0,19.0,4.0,15.0,36.0,114.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,44,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,45,POLAND,314.0,98.0,2.0,96.0,0.0,412.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,46,ROMANIA,26.0,0.0,0.0,0.0,0.0,26.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,47,RUSSIA,582.0,32.0,0.0,32.0,0.0,614.0,235.0,12.0,59.0,59.0,59.0,59.0,85.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,48,TURKEY,166.0,6.0,0.0,6.0,0.0,172.0,75.0,3.0,7.0,7.0,7.0,7.0,58.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,country_data,49,OTHER E. EUROPE,80.0,6.0,0.0,6.0,2.0,88.0,66.0,5.0,0.0,0.0,0.0,0.0,1.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,subtotal,50,Total,1306.0,161.0,6.0,155.0,38.0,1505.0,484.0,20.0,66.0,66.0,66.0,66.0,145.0
2021Q3,2021,Q3,Table 1,1,All Others,Eastern Europe,empty,51,,,,,,,,,,,,,,
2021Q3,2021,Q3,Table 1,1,All Others,Latin America and Caribbean,region_header,52,Latin America and Caribbean,,,,,,,,,,,,,
