period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,2686.0,4495.0,7181.0,19029.0,19534.0,1924.0,8125.0,1398.0,1857.0,0.0,774.0,1857.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,9,CANADA,10494.0,37086.0,47580.0,57058.0,25819.0,27761.0,25863.0,4418.0,69903.0,764.0,20369.0,69665.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,2897.0,21815.0,24712.0,110106.0,71225.0,10459.0,50993.0,7605.0,137697.0,1.0,71407.0,137697.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,27820.0,118367.0,146187.0,138159.0,258320.0,20872.0,49142.0,10432.0,45379.0,0.0,24598.0,45379.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,12,ITALY,1577.0,14281.0,15858.0,58922.0,-6631.0,3094.0,40447.0,8207.0,5440.0,0.0,1299.0,5440.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,6236.0,69279.0,75515.0,104712.0,254924.0,26436.0,102577.0,21248.0,148774.0,32.0,91627.0,148774.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,87012.0,54388.0,141400.0,115656.0,-96969.0,3343.0,13578.0,595.0,20587.0,9.0,1962.0,20523.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,34239.0,14987.0,49226.0,77859.0,-34606.0,8657.0,22120.0,2398.0,2577.0,0.0,217.0,2575.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,27.0,697.0,724.0,16789.0,350.0,2886.0,8653.0,498.0,3184.0,0.0,593.0,3184.0
2021Q3,2021,Q3,Table 3,3,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,13591.0,5366.0,18957.0,46484.0,25059.0,567.0,10961.0,760.0,3239.0,0.0,750.0,3239.0
