period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,9,BELGIUM,3178.0,158.0,3336.0,3.0,54.0,57.0,256.0,3649.0,2962.0,181.0,3143.0,1.0,3.0,4.0
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,10,CANADA,16875.0,794.0,17669.0,16117.0,743.0,16860.0,2859.0,37388.0,13333.0,606.0,13939.0,5203.0,0.0,5203.0
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,11,FRANCE,22252.0,168.0,22420.0,11590.0,1053.0,12643.0,2028.0,37091.0,19631.0,244.0,19875.0,708.0,10.0,718.0
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,12,GERMANY,28200.0,227.0,28427.0,3142.0,313.0,3455.0,5861.0,37743.0,22749.0,836.0,23585.0,18.0,88.0,106.0
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,13,ITALY,7349.0,174.0,7523.0,2646.0,915.0,3561.0,549.0,11633.0,6649.0,163.0,6812.0,215.0,42.0,257.0
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,14,JAPAN,19490.0,168.0,19658.0,25179.0,1.0,25180.0,833.0,45671.0,15990.0,112.0,16102.0,1169.0,0.0,1169.0
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,15,LUXEMBOURG,14382.0,9.0,14391.0,2361.0,0.0,2361.0,1258.0,18010.0,24002.0,7.0,24009.0,1007.0,0.0,1007.0
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,16,NETHERLANDS,22170.0,119.0,22289.0,187.0,108.0,295.0,1576.0,24160.0,26093.0,152.0,26245.0,57.0,0.0,57.0
2021Q3,2021,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,17,SWEDEN,8459.0,68.0,8527.0,10.0,0.0,10.0,218.0,8755.0,8683.0,72.0,8755.0,0.0,0.0,0.0
