period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,257.0,649.0,906.0,18713.0,294.0,1596.0,8111.0,1387.0,1796.0,0.0,774.0,1796.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,9,CANADA,7903.0,32281.0,40184.0,48782.0,19713.0,8315.0,24415.0,4272.0,54244.0,0.0,17895.0,54244.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,10,FRANCE,2889.0,21585.0,24474.0,109634.0,70129.0,5237.0,50597.0,7573.0,133750.0,1.0,68019.0,133750.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,11,GERMANY,26951.0,112890.0,139841.0,132363.0,239176.0,10671.0,48496.0,10417.0,27516.0,0.0,24407.0,27516.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,12,ITALY,1577.0,13654.0,15231.0,56776.0,-7481.0,1347.0,40210.0,8192.0,5440.0,0.0,1299.0,5440.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,13,JAPAN,6210.0,65085.0,71295.0,100080.0,230660.0,21289.0,98657.0,21172.0,140476.0,32.0,91455.0,140476.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,75817.0,47051.0,122868.0,95329.0,-87469.0,2999.0,13106.0,551.0,13450.0,9.0,1898.0,13450.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,31779.0,12642.0,44421.0,70975.0,-35516.0,3777.0,21751.0,2356.0,2490.0,0.0,215.0,2490.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,21.0,662.0,683.0,15474.0,281.0,481.0,8636.0,493.0,3173.0,0.0,593.0,3173.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,13586.0,5336.0,18922.0,45755.0,24770.0,16.0,10511.0,598.0,2910.0,0.0,739.0,2910.0
2021Q3,2021,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1183338.0,283498.0,1466836.0,325609.0,162748.0,17843.0,76077.0,21044.0,78423.0,6.0,54575.0,78423.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,5251.0,59855.0,65106.0,95047.0,49209.0,10222.0,32117.0,1190.0,11223.0,0.0,7822.0,11223.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,90.0,331.0,421.0,7673.0,-393.0,1784.0,5301.0,1293.0,435.0,0.0,208.0,435.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,4727.0,0.0,0.0,1162.0,55.0,202.0,0.0,39.0,202.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,9.0,324.0,333.0,9788.0,205.0,0.0,4819.0,213.0,2803.0,0.0,676.0,2803.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,183.0,183.0,7415.0,-94.0,1348.0,4184.0,507.0,366.0,0.0,1.0,366.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,27,GREECE,38.0,1245.0,1283.0,5209.0,-888.0,0.0,1999.0,185.0,1034.0,0.0,388.0,1034.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,28,IRELAND,12427.0,18790.0,31217.0,105576.0,38206.0,8547.0,18345.0,1485.0,24640.0,0.0,3456.0,24640.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,29,ISRAEL,1531.0,1970.0,3501.0,6409.0,-810.0,600.0,4694.0,238.0,590.0,0.0,172.0,590.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,58.0,985.0,1043.0,3844.0,980.0,455.0,1184.0,136.0,283.0,0.0,155.0,283.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,277.0,277.0,6318.0,-161.0,78.0,3145.0,256.0,9242.0,0.0,1932.0,9242.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,32,PORTUGAL,3.0,253.0,256.0,3076.0,-229.0,0.0,3079.0,1158.0,307.0,0.0,16.0,307.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,33,SLOVAKIA,172.0,387.0,559.0,645.0,-88.0,0.0,186.0,4.0,952.0,0.0,138.0,952.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,34,SPAIN,370.0,2064.0,2434.0,33043.0,-882.0,1341.0,23842.0,3888.0,1133.0,0.0,677.0,1133.0
2021Q3,2021,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,1.0,1.0,2.0,9518.0,0.0,0.0,324.0,3.0,6579.0,0.0,2536.0,6579.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,39,BULGARIA,271.0,302.0,573.0,693.0,25.0,41.0,17.0,2.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,40,CZECH REPUBLIC,1052.0,1624.0,2676.0,3348.0,1154.0,608.0,730.0,124.0,3723.0,0.0,2116.0,3723.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,41,HUNGARY,666.0,1172.0,1838.0,3976.0,145.0,766.0,531.0,228.0,136.0,0.0,102.0,136.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,43,POLAND,3188.0,9225.0,12413.0,14572.0,2252.0,2979.0,2426.0,568.0,538.0,0.0,217.0,538.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,44,ROMANIA,489.0,1647.0,2136.0,2288.0,136.0,1075.0,486.0,103.0,9.0,0.0,0.0,9.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,45,RUSSIA,3048.0,5986.0,9034.0,16930.0,54.0,1610.0,5332.0,582.0,2630.0,0.0,2345.0,2630.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,46,TURKEY,816.0,767.0,1583.0,3521.0,627.0,346.0,3202.0,292.0,1878.0,0.0,1876.0,1878.0
2021Q3,2021,Q3,Table 3,3,LFI,Eastern Europe,country_data,47,OTHER E. EUROPE,298.0,624.0,922.0,7670.0,-183.0,235.0,1808.0,190.0,1062.0,0.0,42.0,1062.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,51,ANGUILLA,0.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,671.0,0.0,0.0,671.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,52,ARGENTINA,528.0,2058.0,2586.0,2177.0,1652.0,129.0,1056.0,39.0,871.0,0.0,871.0,871.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,53,BRAZIL,177.0,20782.0,20959.0,23891.0,19038.0,5172.0,37848.0,2082.0,11620.0,0.0,8201.0,11620.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,54,CHILE,10.0,198.0,208.0,1218.0,2711.0,0.0,1299.0,255.0,69.0,0.0,10.0,69.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,55,COLOMBIA,20.0,2804.0,2824.0,2987.0,316.0,1334.0,1202.0,120.0,601.0,0.0,203.0,601.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,56,COSTA RICA,324.0,571.0,895.0,949.0,329.0,251.0,141.0,17.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,84.0,218.0,302.0,467.0,64.0,176.0,226.0,119.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,58,ECUADOR,499.0,0.0,499.0,491.0,99.0,54.0,103.0,23.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,59,EL SALVADOR,195.0,0.0,195.0,194.0,85.0,118.0,30.0,13.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,60,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,61,GUATEMALA,104.0,307.0,411.0,407.0,114.0,287.0,64.0,20.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,62,HONDURAS,49.0,148.0,197.0,185.0,52.0,85.0,40.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,63,MEXICO,6408.0,61586.0,67994.0,72538.0,17530.0,20826.0,12542.0,1455.0,6438.0,0.0,5116.0,6438.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,64,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,65,PERU,545.0,1187.0,1732.0,1727.0,757.0,681.0,441.0,119.0,250.0,0.0,64.0,250.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,66,URUGUAY,1802.0,199.0,2001.0,641.0,4899.0,0.0,742.0,74.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,67,VENEZUELA,1.0,2.0,3.0,71.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2021Q3,2021,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,68,OTHER LAT. AM. & CAR.,702.0,705.0,1407.0,42347.0,727.0,366.0,6055.0,154.0,7038.0,0.0,1159.0,7038.0
2021Q3,2021,Q3,Table 3,3,LFI,Asia and Pacific,country_data,72,CHINA-MAINLAND,7873.0,27952.0,35825.0,57069.0,9397.0,7466.0,76032.0,1438.0,2281.0,0.0,537.0,2281.0
2021Q3,2021,Q3,Table 3,3,LFI,Asia and Pacific,country_data,73,INDIA,2898.0,34148.0,37046.0,34533.0,18377.0,11606.0,21290.0,1263.0,5236.0,0.0,5154.0,5236.0
2021Q3,2021,Q3,Table 3,3,LFI,Asia and Pacific,country_data,74,INDONESIA,1684.0,3867.0,5551.0,8132.0,2194.0,2042.0,4184.0,178.0,338.0,0.0,146.0,338.0
2021Q3,2021,Q3,Table 3,3,LFI,Asia and Pacific,country_data,75,"KOREA, SOUTH",4925.0,29843.0,34768.0,49447.0,22594.0,11790.0,30365.0,192.0,26024.0,0.0,8552.0,26024.0
2021Q3,2021,Q3,Table 3,3,LFI,Asia and Pacific,country_data,76,KUWAIT,19.0,260.0,279.0,4869.0,20.0,94.0,596.0,2.0,10029.0,0.0,598.0,10029.0
