,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,"Country Exposure Lending Survey /1:  March 31, 2020
   
Table 4.1 - U.S. Banks' Claims by Sector (Banking, Public and Non-Bank Financial) of Obligor/Debtor
   
($ Millions)
   
All U.S. Banks - Group A",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Claims on Banking Sector,,,,,,Claims on Public Sector,,,,,,Claims on Non-Bank Financial Sector,,,,,,
,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,Immediate Counterparty Basis Claims /6,,Ultimate Risk Claims /2,,,,,Immediate Counterparty Basis Claims /6,
,,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,Cross-Border Claims,Claims on Local Residents in Non-Local Currency,Cross-Border Claims,Claims on Local Residents,"Fair Value
 of
 Derivatives
 /3",Total Claims,,Cross-Border Claims,Claims on Local Residents in Non-Local Currency
,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,,
,BELGIUM,11153,840,685,12678,11749,691,9906,10880,504,21290,8466,0,6356,186,63,6605,,6415,83
,CANADA,39530,12384,6100,58014,34112,2441,10878,13315,4251,28444,10713,552,31190,13750,12794,57734,,31738,1203
,FRANCE,81033,644,9564,91241,64755,105,31465,9955,3687,45107,29439,173,101924,5722,4415,112061,,100987,188
,GERMANY,52100,1776,8192,62068,21268,637,56755,132629,11467,200851,48269,0,26385,15505,8499,50389,,32579,1016
,ITALY,7841,241,1272,9354,7203,66,27005,823,15174,43002,26881,0,6943,2031,1591,10565,,6926,925
,JAPAN,75865,44168,3189,123222,52043,38247,30712,170553,2495,203760,30582,85,15261,94047,4319,113627,,14866,489
,LUXEMBOURG,2003,734,112,2849,4135,260,1117,13026,20,14163,1113,0,51460,4554,7261,63275,,53457,2081
,NETHERLANDS,6883,34,5080,11997,6037,5,4778,8775,670,14223,4326,1,19360,121,1630,21111,,19483,14
,SWEDEN,8820,630,135,9585,9824,0,2455,301,66,2822,2528,1,3867,7,1043,4917,,3923,2
,SWITZERLAND,52139,570,1715,54424,8392,107,3194,27321,92,30607,3133,11,5759,2988,3971,12718,,5422,3167
,UNITED KINGDOM,47968,39443,20032,107443,78691,43513,6903,156563,19316,182782,4340,17769,58370,129353,31843,219566,,57166,45270
,Total,385335,101464,56076,542875,298209,86072,185168,544141,57742,787051,169790,18592,326875,268264,77429,672568,,332962,54438
,,,,,,,,,,,,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,,,,,,,,,,,,
,AUSTRALIA,9626,13384,2008,25018,9781,275,3557,35777,499,39833,3549,232,9763,18699,11451,39913,,9665,1674
,AUSTRIA,2119,1,182,2302,1940,0,7882,98,159,8139,7741,0,605,2,41,648,,645,0
,CYPRUS,190,0,11,201,191,0,118,0,0,118,118,0,1219,0,10,1229,,1197,0
,DENMARK,4691,4,663,5358,3960,0,906,429,215,1550,479,0,3546,0,1358,4904,,3598,0
,FINLAND,6066,153,168,6387,3478,0,4786,9,187,4982,4674,0,2118,2,153,2273,,2166,2
,GREECE,3603,0,756,4359,3608,0,435,20,1287,1742,435,0,37,49,7,93,,35,0
,IRELAND,1351,365,86,1802,3324,225,3107,9722,35,12864,3104,1,63684,2318,8010,74012,,67863,715
,ISRAEL,870,38,226,1134,874,10,3687,1311,156,5154,3931,3,390,21,614,1025,,383,0
