,,,,,,,,,
,,,,,,,,,
,"Country Exposure Lending Survey /1:  September 30, 2022
   
Table 2 - Claims On Foreign Obligors Held by U.S. Banks on an Immediate-Counterparty Basis & Risk Transfers
   
($ Millions)
   
Large Financial Institutions (LFI) - Group B",,,,,,,,
,,,,,,,,,
,,Claims - Immediate-Counterparty Basis /6,,,,,Risk Transfers,,
,,Cross-Border Claims (Excluding Claims from the Fair Value of Derivative Products),"
Claims on Local Residents in Non-Local Currency (Excluding Claims from the Fair Value of Derivative Products)",Remaining Maturity (less than or equal to 1 year), Claims on Local Residents in Local Currency (Excluding Claims from the Fair Value of Derivative Products),Total Cross-Border and Local Claims on Immediate-Counterparty Basis (Excluding claims from the Fair Value of Derivative Products),Outward Risk Transfers /7,Inward Risk Transfers /8,Total Cross-Border and Local Claims on Ultimate-Risk Basis (Excluding claims from the Fair value of Derivative Products)
,G-10 and Luxembourg,,,,,,,,
,BELGIUM,21962,34,19046,157,22153,1185,764,21731
,CANADA,93392,9940,85854,52150,155482,8287,13587,160782
,FRANCE,202166,694,181269,30654,233514,4016,7258,236758
,GERMANY,94888,1544,81351,244366,340798,7155,12193,345837
,ITALY,44692,341,38723,4993,50026,625,2136,51536
,JAPAN,104364,27991,106933,310279,442634,1294,21025,462368
,LUXEMBOURG,86573,2377,58194,3431,92381,19350,3475,76506
,NETHERLANDS,42330,59,30090,8954,51343,7073,6300,50571
,SWEDEN,18377,16,16054,150,18543,3084,1004,16462
,SWITZERLAND,24932,7127,27943,27724,59783,2895,4312,61200
,UNITED KINGDOM,74368,96926,103648,276766,448060,23229,25345,450173
,Total,808044,147049,749105,959624,1914717,78193,97399,1933924
,,,,,,,,,
,Non G-10 Developed Countries,,,,,,,,
,AUSTRALIA,22919,4819,19793,71901,99639,5355,3123,97412
,AUSTRIA,8257,0,6754,1,8258,703,701,8257
,CYPRUS,1702,0,1243,0,1702,241,493,1955
,DENMARK,8635,9,8090,422,9066,227,969,9806
,FINLAND,10244,0,9389,24,10268,131,2709,12847
,GREECE,2403,0,2272,186,2589,91,73,2570
,IRELAND,80904,3897,54520,14635,99436,6068,3561,96926
,ISRAEL,15020,165,12920,4230,19415,298,420,19540
,NEW ZEALAND,3149,9,2710,2051,5209,290,84,5007
,NORWAY,24733,2,23667,60,24795,179,773,25392
,PORTUGAL,3532,0,3043,17,3549,121,123,3552
,SLOVAKIA,1116,1,1110,138,1255,56,11,1213
,SPAIN,31501,168,23925,869,32538,719,1867,33687
,OTHER NON G-10 DEV.,32406,0,31887,3,32409,523,179,32063
,Total,246521,9070,201323,94537,350128,15002,15086,350227
,,,,,,,,,
,Eastern Europe,,,,,,,,
,BULGARIA,351,65,273,578,994,37,0,955
,CZECH REPUBLIC,4218,441,4151,2991,7650,152,42,7540
,HUNGARY,6301,293,6479,1180,7774,296,83,7561
,KOSOVO,1,0,0,0,1,0,0,1
,POLAND,3485,1166,4035,9546,14197,825,431,13804
,ROMANIA,700,474,1052,1647,2821,281,5,2546
,RUSSIA,1156,911,1780,7575,9642,655,116,9104
,TURKEY,8609,541,7546,1354,10504,1374,954,10085
