period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,10450.0,63.0,25.0,10538.0,10444.0,0.0,7089.0,26.0,130.0,7245.0,7053.0,0.0,4036.0,39.0,237.0,4312.0,4044.0,18.0
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,24413.0,9831.0,1615.0,35859.0,21016.0,3583.0,20520.0,24355.0,520.0,45395.0,20344.0,15.0,54443.0,12787.0,2472.0,69702.0,55783.0,2481.0
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,43505.0,486.0,4939.0,48930.0,40718.0,10.0,31060.0,12996.0,3905.0,47961.0,28556.0,0.0,68791.0,9542.0,3836.0,82169.0,70706.0,200.0
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,13235.0,8136.0,2110.0,23481.0,11578.0,690.0,22066.0,184001.0,5801.0,211868.0,15234.0,0.0,17409.0,10118.0,12981.0,40508.0,21853.0,375.0
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,20595.0,320.0,829.0,21744.0,20354.0,2.0,28158.0,241.0,2655.0,31054.0,27306.0,0.0,9787.0,3999.0,1466.0,15252.0,9928.0,97.0
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,42761.0,34893.0,8870.0,86524.0,35840.0,28010.0,21174.0,162436.0,5171.0,188781.0,20852.0,0.0,15277.0,120940.0,6537.0,142754.0,13016.0,646.0
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1672.0,157.0,18.0,1847.0,3704.0,85.0,140.0,1189.0,30.0,1359.0,140.0,30.0,66990.0,3072.0,6576.0,76638.0,70764.0,2029.0
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,5838.0,55.0,1934.0,7827.0,3106.0,16.0,3716.0,12966.0,2863.0,19545.0,3591.0,54.0,14298.0,144.0,3590.0,18032.0,16567.0,22.0
2024Q3,2024,Q3,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,4862.0,27.0,25.0,4914.0,5786.0,0.0,902.0,200.0,25.0,1127.0,661.0,1.0,3263.0,7.0,337.0,3607.0,3090.0,0.0
