period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,9,BELGIUM,2470.0,25.0,2495.0,1.0,38.0,39.0,158.0,2692.0,2687.0,37.0,2724.0,0.0,3.0,3.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,10,CANADA,20571.0,808.0,21379.0,26519.0,283.0,26802.0,894.0,49075.0,16824.0,635.0,17459.0,12736.0,24.0,12760.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,11,FRANCE,26383.0,183.0,26566.0,3492.0,383.0,3875.0,2277.0,32718.0,25339.0,226.0,25565.0,417.0,6.0,423.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,12,GERMANY,24424.0,296.0,24720.0,4302.0,317.0,4619.0,2607.0,31946.0,20579.0,700.0,21279.0,151.0,16.0,167.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,13,ITALY,10746.0,248.0,10994.0,1882.0,643.0,2525.0,293.0,13812.0,9985.0,242.0,10227.0,7.0,112.0,119.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,14,JAPAN,20708.0,248.0,20956.0,25684.0,0.0,25684.0,875.0,47515.0,17645.0,146.0,17791.0,1514.0,0.0,1514.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,15,LUXEMBOURG,17212.0,4.0,17216.0,259.0,10.0,269.0,808.0,18293.0,31272.0,5.0,31277.0,117.0,5.0,122.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,16,NETHERLANDS,23542.0,170.0,23712.0,252.0,13.0,265.0,1824.0,25801.0,25148.0,196.0,25344.0,191.0,0.0,191.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,17,SWEDEN,6839.0,56.0,6895.0,9.0,0.0,9.0,323.0,7227.0,6860.0,58.0,6918.0,7.0,0.0,7.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,18,SWITZERLAND,17036.0,558.0,17594.0,483.0,1291.0,1774.0,1649.0,21017.0,15690.0,585.0,16275.0,427.0,878.0,1305.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,24662.0,3578.0,28240.0,43546.0,3350.0,46896.0,6659.0,81795.0,22356.0,3499.0,25855.0,16102.0,1148.0,17250.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,subtotal,20,Total,194593.0,6174.0,200767.0,106429.0,6328.0,112757.0,18367.0,331891.0,194385.0,6329.0,200714.0,31669.0,2192.0,33861.0
2024Q3,2024,Q3,Table 4.2,4.2,LFI,G-10 and Luxembourg,empty,21,,,,,,,,,,,,,,,
2024Q3,2024,Q3,Table 4.2,4.2,LFI,Non G-10 Developed Countries,region_header,22,Non G-10 Developed Countries,,,,,,,,,,,,,,
