period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,10,BELGIUM,2195.0,9878.0,395.0,9483.0,5.0,12078.0,551.0,1.0,1.0,7.0,1.0,7.0,4.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,11,CANADA,67179.0,19662.0,2524.0,17138.0,1034.0,87875.0,26429.0,6520.0,32.0,1448.0,31.0,1445.0,41.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,12,FRANCE,27189.0,1539.0,1.0,1538.0,1591.0,30319.0,3144.0,588.0,70.0,144.0,20.0,93.0,221.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,13,GERMANY,53047.0,18183.0,27.0,18156.0,607.0,71837.0,6172.0,196.0,11.0,166.0,11.0,43.0,109.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,14,ITALY,1260.0,2282.0,0.0,2282.0,0.0,3542.0,1710.0,140.0,3.0,6.0,3.0,6.0,4.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,15,JAPAN,21217.0,16220.0,2010.0,14210.0,338.0,37775.0,1225.0,210.0,1.0,549.0,1.0,548.0,85.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,16,LUXEMBOURG,7937.0,6589.0,106.0,6483.0,137.0,14663.0,4594.0,143.0,1.0,2.0,1.0,2.0,0.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,17,NETHERLANDS,5866.0,3917.0,67.0,3850.0,46.0,9829.0,2614.0,90.0,18.0,84.0,7.0,73.0,6.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,18,SWEDEN,3236.0,108.0,0.0,108.0,0.0,3344.0,1709.0,175.0,2.0,4.0,2.0,4.0,0.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,19,SWITZERLAND,23923.0,291.0,0.0,291.0,93.0,24307.0,1173.0,162.0,3.0,710.0,3.0,710.0,11.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,68096.0,57972.0,13141.0,44831.0,2282.0,128350.0,57687.0,1627.0,308.0,1484.0,43.0,1180.0,292.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,subtotal,21,Total,281145.0,136641.0,18271.0,118370.0,6133.0,423919.0,107008.0,9852.0,450.0,4604.0,123.0,4111.0,773.0
2024Q2,2024,Q2,Table 1,1,All Others,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
