period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,29224.0,34.0,24990.0,168.0,29426.0,906.0,887.0,29407.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,113349.0,18567.0,114170.0,52890.0,184806.0,9878.0,15221.0,190144.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,169138.0,992.0,141444.0,26487.0,196617.0,3951.0,8210.0,200765.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,86359.0,1804.0,63074.0,218789.0,306952.0,8223.0,16795.0,315528.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,67713.0,208.0,60215.0,6656.0,74577.0,819.0,1889.0,75648.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,101171.0,32253.0,104356.0,339647.0,473071.0,1818.0,14695.0,485949.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,100459.0,2457.0,66098.0,3327.0,106243.0,20878.0,4101.0,89465.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,51084.0,369.0,38308.0,10287.0,61740.0,7710.0,7880.0,61907.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,21018.0,12.0,18741.0,160.0,21190.0,2713.0,1231.0,19710.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,35472.0,7011.0,37675.0,17440.0,59923.0,2049.0,4647.0,62515.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,78722.0,80195.0,108798.0,270393.0,429310.0,23393.0,22190.0,428105.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,subtotal,18,Total,853709.0,143902.0,777869.0,946244.0,1943855.0,82338.0,97746.0,1959143.0
2024Q2,2024,Q2,Table 2,2,LFI,G-10 and Luxembourg,empty,19,,,,,,,,,
2024Q2,2024,Q2,Table 2,2,LFI,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2024Q2,2024,Q2,Table 2,2,LFI,Non G-10 Developed Countries,country_data,21,AUSTRALIA,27723.0,5687.0,27072.0,69662.0,103072.0,5322.0,4464.0,102223.0
