period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,7,BELGIUM,18827.0,837.0,13268.0,4070.0,23734.0,1653.0,1492.0,23571.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,8,CANADA,54366.0,8736.0,41338.0,33371.0,96473.0,4868.0,5540.0,97143.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,9,FRANCE,148375.0,219.0,122391.0,13342.0,161936.0,1280.0,9654.0,170309.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,10,GERMANY,129964.0,471.0,93381.0,96974.0,227409.0,5337.0,16751.0,238821.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,11,ITALY,36725.0,748.0,27198.0,4031.0,41504.0,290.0,1377.0,42589.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,12,JAPAN,73478.0,53397.0,110728.0,208160.0,335035.0,1906.0,22966.0,356092.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,13,LUXEMBOURG,54037.0,2295.0,37312.0,5568.0,61900.0,9877.0,2217.0,54242.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,14,NETHERLANDS,59317.0,32.0,29102.0,9437.0,68786.0,14290.0,7181.0,61675.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,15,SWEDEN,20035.0,5.0,16246.0,871.0,20911.0,1497.0,2496.0,21910.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,16,SWITZERLAND,22996.0,6567.0,22726.0,17071.0,46634.0,2185.0,4265.0,48717.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,63830.0,101105.0,126449.0,235382.0,400317.0,31826.0,21258.0,389747.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,subtotal,18,Total,681950.0,174412.0,640139.0,628277.0,1484639.0,75009.0,95197.0,1504816.0
2017Q3,2017,Q3,Table 2,2,LFI,G-10 and Luxembourg,empty,19,,,,,,,,,
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,21,AUSTRALIA,21307.0,3660.0,11187.0,57324.0,82291.0,4148.0,3169.0,81311.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,22,AUSTRIA,13493.0,1.0,7453.0,1.0,13495.0,2051.0,330.0,11775.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,23,CYPRUS,3040.0,0.0,2008.0,0.0,3040.0,552.0,35.0,2523.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,24,DENMARK,7646.0,73.0,7113.0,169.0,7888.0,517.0,1767.0,9139.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,25,FINLAND,10444.0,0.0,7329.0,36.0,10480.0,1127.0,563.0,9915.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,26,GREECE,10287.0,0.0,9953.0,224.0,10511.0,202.0,23.0,10332.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,27,IRELAND,69304.0,2631.0,56339.0,2695.0,74630.0,11452.0,2797.0,65973.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,28,ISRAEL,3800.0,323.0,2946.0,1115.0,5238.0,1028.0,838.0,5047.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,1839.0,5.0,1382.0,1610.0,3454.0,507.0,201.0,3152.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,30,NORWAY,17497.0,99.0,15836.0,83.0,17679.0,910.0,898.0,17668.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,31,PORTUGAL,4881.0,18.0,4106.0,96.0,4995.0,175.0,87.0,4910.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,32,SLOVAKIA,224.0,260.0,324.0,115.0,599.0,53.0,8.0,553.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,33,SPAIN,30748.0,175.0,22241.0,2305.0,33228.0,750.0,2504.0,34979.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,4209.0,0.0,3745.0,1.0,4210.0,355.0,374.0,4228.0
2017Q3,2017,Q3,Table 2,2,LFI,Non G-10 Developed Countries,subtotal,35,Total,198719.0,7245.0,151962.0,65774.0,271738.0,23827.0,13594.0,261505.0
