period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,,,,,,,
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,229.0,0.0,0.0,229.0,215.0,0.0,481.0,0.0,0.0,481.0,351.0,0.0,125.0,0.0,0.0,125.0,274.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,9,CANADA,12804.0,1851.0,1281.0,15936.0,14826.0,799.0,7347.0,582.0,193.0,8122.0,2561.0,0.0,8135.0,574.0,318.0,9027.0,8410.0,14.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,10,FRANCE,6230.0,20.0,211.0,6461.0,4141.0,0.0,1128.0,117.0,0.0,1245.0,608.0,0.0,939.0,6.0,0.0,945.0,666.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,11,GERMANY,67895.0,31.0,566.0,68492.0,3288.0,1.0,1980.0,3.0,44.0,2027.0,1677.0,0.0,785.0,1.0,0.0,786.0,550.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,12,ITALY,120.0,150.0,0.0,270.0,92.0,12.0,18.0,45.0,0.0,63.0,14.0,0.0,128.0,0.0,0.0,128.0,123.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,13,JAPAN,10311.0,544.0,158.0,11013.0,5361.0,1.0,2426.0,2.0,8.0,2436.0,2426.0,0.0,11080.0,119.0,22.0,11221.0,11030.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,523.0,237.0,0.0,760.0,543.0,6.0,4.0,5819.0,0.0,5823.0,2.0,0.0,1509.0,1.0,32.0,1542.0,3990.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,855.0,61.0,10.0,926.0,696.0,31.0,526.0,1.0,0.0,527.0,476.0,0.0,618.0,7.0,9.0,634.0,557.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,2967.0,1.0,1.0,2969.0,1979.0,0.0,902.0,0.0,0.0,902.0,1004.0,0.0,67.0,0.0,0.0,67.0,67.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,54738.0,217.0,77.0,55032.0,1881.0,0.0,327.0,0.0,0.0,327.0,324.0,0.0,690.0,0.0,11.0,701.0,360.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,53497.0,5059.0,422.0,58978.0,98698.0,4027.0,2531.0,10316.0,1.0,12848.0,1274.0,12.0,17857.0,3279.0,612.0,21748.0,18043.0,2977.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,subtotal,19,Total,210169.0,8171.0,2726.0,221066.0,131720.0,4877.0,17670.0,16885.0,246.0,34801.0,10717.0,12.0,41933.0,3987.0,1004.0,46924.0,44070.0,2991.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,,,,,,,
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,,,,,,,
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,4229.0,2169.0,55.0,6453.0,4408.0,15.0,0.0,850.0,0.0,850.0,82.0,0.0,393.0,19.0,115.0,527.0,388.0,11.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,182.0,1.0,0.0,183.0,182.0,0.0,112.0,0.0,0.0,112.0,112.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,413.0,0.0,2.0,415.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,201.0,201.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,241.0,5.0,0.0,246.0,239.0,0.0,394.0,1.0,0.0,395.0,394.0,0.0,178.0,0.0,0.0,178.0,178.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,27,GREECE,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,396.0,18.0,0.0,414.0,31308.0,7.0,0.0,6255.0,0.0,6255.0,0.0,0.0,3728.0,102.0,109.0,3939.0,7349.0,41.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,29,ISRAEL,95.0,0.0,2.0,97.0,90.0,0.0,254.0,30.0,0.0,284.0,252.0,0.0,165.0,0.0,1.0,166.0,8.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,79.0,6.0,0.0,85.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,5.0,129.0,125.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,31,NORWAY,1108.0,0.0,0.0,1108.0,1184.0,0.0,469.0,0.0,0.0,469.0,364.0,0.0,51.0,2.0,1.0,54.0,49.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,32,PORTUGAL,15.0,0.0,0.0,15.0,14.0,0.0,141.0,0.0,0.0,141.0,139.0,0.0,9.0,0.0,7.0,16.0,0.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,33,SLOVAKIA,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,34,SPAIN,732.0,13.0,98.0,843.0,123.0,0.0,7.0,7.0,0.0,14.0,7.0,0.0,32.0,83.0,0.0,115.0,31.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,7.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,154.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,subtotal,36,Total,7504.0,2212.0,157.0,9873.0,38013.0,22.0,1377.0,7143.0,0.0,8520.0,1350.0,0.0,4908.0,207.0,238.0,5353.0,8521.0,52.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Non G-10 Developed Countries,empty,37,,,,,,,,,,,,,,,,,,,
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Eastern Europe,region_header,38,Eastern Europe,,,,,,,,,,,,,,,,,,
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Eastern Europe,country_data,39,BULGARIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
2017Q3,2017,Q3,Table 4.1,4.1,All Others,Eastern Europe,country_data,40,CZECH REPUBLIC,81.0,0.0,0.0,81.0,68.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
