period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,0.0,1.0,1.0,10.0,10.0,310.0,68.0,0.0,38.0,0.0,0.0,38.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,1561.0,4106.0,5667.0,4077.0,10016.0,14486.0,1413.0,120.0,9956.0,28.0,1629.0,9373.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,4.0,498.0,502.0,523.0,1448.0,1412.0,568.0,54.0,1160.0,0.0,1008.0,1157.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,0.0,444.0,444.0,677.0,689.0,2800.0,432.0,26.0,50926.0,0.0,160.0,50810.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,0.0,134.0,134.0,722.0,1046.0,10.0,61.0,3.0,5.0,0.0,3.0,2.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,10.0,2461.0,2471.0,2534.0,26.0,1979.0,1437.0,59.0,10114.0,0.0,182.0,10106.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,1284.0,925.0,2209.0,1266.0,3211.0,221.0,310.0,64.0,370.0,0.0,127.0,257.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,81.0,151.0,232.0,2469.0,2062.0,1987.0,973.0,178.0,353.0,0.0,305.0,283.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,18.0,18.0,592.0,212.0,2465.0,137.0,48.0,187.0,0.0,153.0,60.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,0.0,2.0,2.0,1339.0,288.0,306.0,980.0,95.0,9944.0,0.0,24.0,9922.0
2017Q2,2017,Q2,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,30950.0,17030.0,47980.0,17235.0,-8253.0,7673.0,3549.0,103.0,54106.0,0.0,9377.0,52566.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,3857.0,4041.0,7898.0,7877.0,-1366.0,5229.0,403.0,35.0,105.0,0.0,72.0,43.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,32.0,32.0,27.0,24.0,131.0,1.0,0.0,29.0,0.0,0.0,29.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,0.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,2.0,2.0,52.0,20.0,174.0,67.0,2.0,129.0,0.0,9.0,125.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,11.0,11.0,253.0,56.0,785.0,34.0,26.0,1.0,0.0,0.0,1.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,27,GREECE,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,1287.0,183.0,1470.0,7205.0,8961.0,182.0,850.0,20.0,2369.0,0.0,1233.0,2238.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,29,ISRAEL,0.0,0.0,0.0,24.0,0.0,269.0,69.0,4.0,131.0,0.0,131.0,0.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,5.0,38.0,43.0,447.0,151.0,155.0,30.0,3.0,3.0,0.0,1.0,2.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,207.0,207.0,1235.0,-106.0,987.0,132.0,17.0,264.0,0.0,51.0,263.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,32,PORTUGAL,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0
2017Q2,2017,Q2,Table 3,3,All Others,Non G-10 Developed Countries,country_data,33,SLOVAKIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
