period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,17851.0,4732.0,967.0,3765.0,2345.0,24928.0,3794.0,331.0,20475.0,22082.0,9429.0,11038.0,147.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,48698.0,41601.0,9162.0,32439.0,16479.0,106778.0,41463.0,10518.0,32321.0,32258.0,15305.0,15255.0,182.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,184830.0,6202.0,321.0,5881.0,14607.0,205639.0,83426.0,5794.0,253582.0,257121.0,124627.0,128168.0,634.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,139031.0,91953.0,345.0,91608.0,23643.0,254627.0,44869.0,5630.0,225793.0,232707.0,111034.0,117946.0,1179.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,38576.0,2846.0,307.0,2539.0,18535.0,59957.0,5735.0,1012.0,235747.0,245348.0,65718.0,75321.0,365.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,81792.0,263496.0,53764.0,209732.0,9172.0,354460.0,107309.0,6996.0,134191.0,138518.0,62671.0,67001.0,86.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,41034.0,10440.0,2212.0,8228.0,4922.0,56396.0,10726.0,2454.0,35217.0,35811.0,15675.0,16269.0,927.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,51238.0,9705.0,25.0,9680.0,11932.0,72875.0,20899.0,3356.0,128826.0,132686.0,60341.0,64202.0,1106.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,22795.0,85.0,23.0,62.0,975.0,23855.0,6876.0,365.0,40943.0,41019.0,21422.0,21494.0,353.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,29890.0,20522.0,6396.0,14126.0,4175.0,54587.0,14908.0,5168.0,77189.0,76581.0,41683.0,41072.0,1876.0
2017Q2,2017,Q2,Table 1,1,LFI,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,67208.0,319531.0,99772.0,219759.0,52770.0,439509.0,124618.0,13403.0,338211.0,341037.0,172014.0,174359.0,1860.0
2017Q2,2017,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,24,AUSTRALIA,23722.0,54268.0,1326.0,52942.0,4670.0,82660.0,20665.0,1436.0,60798.0,61508.0,29159.0,29869.0,397.0
2017Q2,2017,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,25,AUSTRIA,11449.0,3.0,1.0,2.0,458.0,11910.0,1476.0,86.0,14500.0,15295.0,6694.0,7490.0,261.0
2017Q2,2017,Q2,Table 1,1,LFI,Non G-10 Developed Countries,country_data,26,CYPRUS,1966.0,0.0,0.0,0.0,247.0,2213.0,529.0,9.0,924.0,683.0,357.0,330.0,7.0
