period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_on_Banking_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Public_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents,Claims_on_Non_Bank_Financial_Sector_Ultimate_Risk_Claims_2_Cross_Border_Claims,Claims_on_Local_Residents,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims,Claims_on_Local_Residents
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,9080.0,53.0,384.0,9517.0,9319.0,0.0,7972.0,864.0,156.0,8992.0,7873.0,0.0,2211.0,44.0,114.0,2369.0,2208.0,14.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,9,CANADA,27429.0,5823.0,3842.0,37094.0,23011.0,1379.0,9727.0,24872.0,687.0,35286.0,9503.0,22.0,39475.0,12710.0,1462.0,53647.0,40904.0,1894.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,10,FRANCE,37073.0,1396.0,5043.0,43512.0,35018.0,53.0,26427.0,51751.0,4039.0,82217.0,24501.0,0.0,128879.0,19341.0,4016.0,152236.0,129756.0,1057.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,11,GERMANY,14632.0,6122.0,3032.0,23786.0,13584.0,344.0,29330.0,198346.0,10224.0,237900.0,24118.0,4.0,41597.0,24403.0,14505.0,80505.0,45188.0,991.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,12,ITALY,10279.0,185.0,1962.0,12426.0,9653.0,25.0,19703.0,818.0,7207.0,27728.0,19587.0,0.0,5374.0,1995.0,1341.0,8710.0,5483.0,210.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,13,JAPAN,71281.0,34035.0,6260.0,111576.0,57005.0,28677.0,20289.0,132960.0,3634.0,156883.0,20129.0,0.0,8806.0,163013.0,8145.0,179964.0,8159.0,542.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,4035.0,245.0,99.0,4379.0,5639.0,142.0,328.0,9286.0,37.0,9651.0,327.0,0.0,59427.0,3097.0,7583.0,70107.0,62672.0,1741.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,7918.0,31.0,3562.0,11511.0,4468.0,0.0,4692.0,9029.0,1370.0,15091.0,4420.0,0.0,19380.0,151.0,2634.0,22165.0,21172.0,139.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,7682.0,2.0,72.0,7756.0,11217.0,0.0,1147.0,533.0,17.0,1697.0,970.0,3.0,4183.0,1.0,320.0,4504.0,4387.0,0.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,7644.0,134.0,1227.0,9005.0,6427.0,117.0,882.0,28817.0,77.0,29776.0,737.0,11.0,7727.0,5031.0,667.0,13425.0,7382.0,4971.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,8481.0,23254.0,7016.0,38751.0,9017.0,19739.0,4393.0,170064.0,15167.0,189624.0,3948.0,11668.0,33265.0,142797.0,25740.0,201802.0,32658.0,37681.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,7767.0,8819.0,3849.0,20435.0,8132.0,135.0,1284.0,52374.0,138.0,53796.0,1284.0,22.0,14470.0,24097.0,1280.0,39847.0,14280.0,1167.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,1098.0,0.0,219.0,1317.0,1018.0,0.0,5731.0,1.0,270.0,6002.0,5564.0,0.0,521.0,3.0,101.0,625.0,568.0,1.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,33.0,0.0,4.0,37.0,33.0,0.0,130.0,0.0,0.0,130.0,130.0,0.0,1474.0,0.0,75.0,1549.0,1069.0,0.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,7243.0,2.0,328.0,7573.0,6172.0,1.0,1243.0,392.0,245.0,1880.0,794.0,2.0,3395.0,0.0,1024.0,4419.0,3508.0,0.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,7410.0,20.0,181.0,7611.0,4639.0,0.0,3401.0,0.0,838.0,4239.0,3156.0,0.0,639.0,0.0,278.0,917.0,742.0,0.0
2022Q2,2022,Q2,Table 4.1,4.1,LFI,Non G-10 Developed Countries,country_data,27,GREECE,1120.0,0.0,454.0,1574.0,1204.0,0.0,697.0,13.0,9.0,719.0,697.0,0.0,122.0,52.0,0.0,174.0,122.0,0.0
