period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Immediate_Counterparty_Basis_Cross_Border_Claims_Excluding_Claims,Claims_on_Local_Residents,Remaining_Maturity_less_than,Claims_on_Local_Residents,Total_Cross_Border_and_Local,Risk_Transfers_Outward_Risk_Transfers_7,Inward_Risk_Transfers_8,Total_Cross_Border_and_Local
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,region_header,6,G-10 and Luxembourg,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,7,BELGIUM,28656.0,627.0,25002.0,9109.0,38392.0,1470.0,1098.0,38022.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,8,CANADA,182396.0,16431.0,118508.0,69393.0,268220.0,14286.0,21652.0,241815.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,9,FRANCE,203469.0,935.0,171428.0,31645.0,236049.0,4360.0,17754.0,246906.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,10,GERMANY,97684.0,2162.0,62669.0,232828.0,332674.0,11450.0,52778.0,368109.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,11,ITALY,67918.0,374.0,57910.0,7852.0,76144.0,700.0,1964.0,77103.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,12,JAPAN,119492.0,32452.0,118878.0,341902.0,493846.0,1714.0,21237.0,513363.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,13,LUXEMBOURG,100561.0,2622.0,66011.0,10502.0,113685.0,24118.0,6360.0,95826.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,14,NETHERLANDS,56131.0,270.0,38243.0,11386.0,67787.0,9251.0,9134.0,66591.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,15,SWEDEN,20619.0,5.0,16554.0,296.0,20920.0,3115.0,1834.0,19639.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,16,SWITZERLAND,37461.0,6293.0,37223.0,20207.0,63961.0,4141.0,29042.0,87124.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,country_data,17,UNITED KINGDOM,180375.0,84013.0,197346.0,268472.0,532860.0,69836.0,39151.0,499896.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,subtotal,18,Total,1094762.0,146184.0,909772.0,1003592.0,2244538.0,144441.0,202004.0,2254394.0
2023Q4,2023,Q4,Table 2,2,All Banks,G-10 and Luxembourg,empty,19,,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,region_header,20,Non G-10 Developed Countries,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,21,AUSTRALIA,34295.0,4138.0,25700.0,77204.0,115637.0,5987.0,4810.0,113277.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,22,AUSTRIA,13001.0,0.0,8967.0,110.0,13111.0,857.0,636.0,12371.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,23,CYPRUS,1696.0,0.0,1059.0,0.0,1696.0,230.0,464.0,1929.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,24,DENMARK,11617.0,3.0,10418.0,433.0,12053.0,863.0,1476.0,12660.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,25,FINLAND,13048.0,0.0,10351.0,96.0,13144.0,198.0,2904.0,15483.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,26,GREECE,5618.0,1.0,5184.0,151.0,5770.0,152.0,60.0,5680.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,27,IRELAND,103388.0,3577.0,71482.0,31861.0,138826.0,13346.0,6059.0,131509.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,28,ISRAEL,20211.0,121.0,17937.0,3685.0,24017.0,556.0,956.0,24409.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,29,NEW ZEALAND,3880.0,2.0,3158.0,2399.0,6281.0,366.0,243.0,6153.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,30,NORWAY,23781.0,6.0,21075.0,102.0,23889.0,878.0,1707.0,24721.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,31,PORTUGAL,6037.0,0.0,5388.0,16.0,6053.0,119.0,145.0,6080.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,32,SLOVAKIA,2064.0,0.0,1842.0,205.0,2269.0,65.0,12.0,2215.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,33,SPAIN,40884.0,94.0,29612.0,1620.0,42598.0,875.0,2390.0,44104.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,country_data,34,OTHER NON G-10 DEV.,22745.0,0.0,21509.0,3.0,22748.0,728.0,367.0,22390.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,subtotal,35,Total,302265.0,7942.0,233682.0,117885.0,428092.0,25220.0,22229.0,422981.0
2023Q4,2023,Q4,Table 2,2,All Banks,Non G-10 Developed Countries,empty,36,,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,region_header,37,Eastern Europe,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,38,BULGARIA,228.0,42.0,174.0,295.0,565.0,67.0,10.0,509.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,39,CZECH REPUBLIC,5242.0,497.0,5094.0,3275.0,9014.0,322.0,250.0,8943.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,40,HUNGARY,3303.0,219.0,3262.0,1546.0,5068.0,254.0,71.0,4885.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,41,KOSOVO,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,42,POLAND,4023.0,1577.0,4313.0,8454.0,14054.0,1093.0,560.0,13522.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,43,ROMANIA,1264.0,514.0,1458.0,2210.0,3988.0,376.0,69.0,3680.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,44,RUSSIA,2857.0,122.0,2117.0,7717.0,10696.0,33.0,5.0,10668.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,45,TURKEY,15549.0,511.0,11126.0,1893.0,17953.0,2397.0,2227.0,15097.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,country_data,46,OTHER E. EUROPE,5972.0,32.0,5121.0,1475.0,7479.0,639.0,217.0,7048.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,subtotal,47,Total,38439.0,3514.0,32665.0,26865.0,68818.0,5181.0,3409.0,64353.0
2023Q4,2023,Q4,Table 2,2,All Banks,Eastern Europe,empty,48,,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,region_header,49,Latin America and Caribbean,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,50,ANGUILLA,116.0,0.0,113.0,0.0,116.0,25.0,11.0,101.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,51,ARGENTINA,11797.0,1363.0,2864.0,4429.0,17589.0,1258.0,304.0,7008.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,52,BRAZIL,60287.0,3577.0,47839.0,49863.0,113727.0,4364.0,10841.0,115107.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,53,CHILE,17584.0,539.0,8144.0,3742.0,21865.0,807.0,496.0,13641.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,54,COLOMBIA,6219.0,0.0,3381.0,4250.0,10469.0,1372.0,618.0,9041.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,55,COSTA RICA,737.0,199.0,725.0,1010.0,1946.0,158.0,35.0,1705.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,56,DOMINICAN REPUBLIC,3297.0,30.0,1909.0,399.0,3726.0,446.0,228.0,2490.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,57,ECUADOR,1440.0,642.0,1453.0,48.0,2130.0,643.0,89.0,1254.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,58,EL SALVADOR,431.0,178.0,538.0,0.0,609.0,156.0,41.0,494.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,59,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,60,GUATEMALA,1785.0,35.0,1488.0,361.0,2181.0,354.0,211.0,1811.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,61,HONDURAS,683.0,36.0,622.0,335.0,1054.0,145.0,15.0,923.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,62,MEXICO,35584.0,8496.0,34254.0,85933.0,130013.0,10694.0,4852.0,122558.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,63,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,64,PERU,6177.0,505.0,4023.0,1405.0,8087.0,1699.0,661.0,6063.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,65,URUGUAY,1415.0,233.0,1370.0,217.0,1865.0,380.0,207.0,1693.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,66,VENEZUELA,13203.0,0.0,941.0,0.0,13203.0,430.0,89.0,929.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,country_data,67,OTHER LAT. AM. & CAR.,41395.0,923.0,35382.0,974.0,43292.0,9470.0,2597.0,36143.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,subtotal,68,Total,202150.0,16756.0,145046.0,152966.0,371872.0,32401.0,21295.0,320961.0
2023Q4,2023,Q4,Table 2,2,All Banks,Latin America and Caribbean,empty,69,,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,region_header,70,Asia and Pacific,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,71,CHINA-MAINLAND,93303.0,3013.0,89769.0,39614.0,135930.0,3371.0,5327.0,137876.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,72,INDIA,25448.0,1754.0,21411.0,57748.0,84950.0,4346.0,3039.0,83640.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,73,INDONESIA,6033.0,3191.0,7431.0,5955.0,15179.0,1528.0,721.0,14372.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,74,"KOREA, SOUTH",57089.0,2948.0,54964.0,35331.0,95368.0,1719.0,10013.0,103667.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,75,KUWAIT,18520.0,83.0,17866.0,263.0,18866.0,167.0,223.0,18923.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,76,MALAYSIA,3117.0,2851.0,5023.0,11745.0,17713.0,950.0,749.0,17509.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,77,PAKISTAN,156.0,22.0,97.0,1049.0,1227.0,69.0,1.0,1159.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,78,PHILIPPINES,2715.0,775.0,2932.0,4130.0,7620.0,545.0,252.0,7328.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,79,QATAR,10556.0,0.0,5732.0,10.0,10566.0,49.0,694.0,11210.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,80,SAUDI ARABIA,17920.0,237.0,13270.0,1882.0,20039.0,1995.0,1188.0,19228.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,81,TAIWAN,40437.0,2794.0,41579.0,12858.0,56089.0,683.0,1941.0,57336.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,82,THAILAND,3103.0,274.0,3089.0,9370.0,12747.0,434.0,104.0,12418.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,83,UNITED ARAB EMIRATES,26308.0,1582.0,23654.0,6369.0,34259.0,1888.0,1394.0,33766.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,84,WEST BANK AND GAZA,24.0,0.0,1.0,0.0,24.0,1.0,0.0,23.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,country_data,85,OTHER ASIA AND PACIFIC,11078.0,1252.0,8845.0,4142.0,16472.0,3896.0,631.0,13113.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,subtotal,86,Total,315807.0,20776.0,295663.0,190466.0,527049.0,21641.0,26277.0,531568.0
2023Q4,2023,Q4,Table 2,2,All Banks,Asia and Pacific,empty,87,,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Africa,region_header,88,Africa,,,,,,,,
2023Q4,2023,Q4,Table 2,2,All Banks,Africa,country_data,89,ALGERIA,4.0,113.0,115.0,1066.0,1183.0,157.0,0.0,1026.0
2023Q4,2023,Q4,Table 2,2,All Banks,Africa,country_data,90,EGYPT,5563.0,153.0,5029.0,2451.0,8167.0,776.0,33.0,7422.0
2023Q4,2023,Q4,Table 2,2,All Banks,Africa,country_data,91,GHANA,941.0,0.0,838.0,0.0,941.0,99.0,1.0,842.0
2023Q4,2023,Q4,Table 2,2,All Banks,Africa,country_data,92,KENYA,527.0,229.0,549.0,549.0,1305.0,133.0,4.0,1007.0
2023Q4,2023,Q4,Table 2,2,All Banks,Africa,country_data,93,MOROCCO,1330.0,12.0,394.0,565.0,1907.0,37.0,0.0,958.0
