period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,region_header,7,G-10 and Luxembourg,,,,,,,,,,,,
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,8,BELGIUM,3444.0,3094.0,6538.0,21521.0,13246.0,2380.0,9284.0,1434.0,3518.0,0.0,859.0,3518.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,9,CANADA,9704.0,35425.0,45129.0,51791.0,28608.0,22079.0,27939.0,6246.0,56917.0,480.0,15835.0,56746.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,10,FRANCE,5950.0,48169.0,54119.0,110495.0,18268.0,6584.0,45926.0,11597.0,129989.0,7.0,32321.0,129974.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,11,GERMANY,27204.0,175360.0,202564.0,130738.0,286287.0,16415.0,48419.0,13353.0,52859.0,0.0,8663.0,52859.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,12,ITALY,1237.0,13152.0,14389.0,71223.0,-5331.0,1832.0,45124.0,14802.0,13429.0,0.0,1966.0,13429.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,13,JAPAN,9673.0,102854.0,112527.0,154187.0,280693.0,14420.0,127479.0,29306.0,185983.0,0.0,91310.0,185969.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,14,LUXEMBOURG,83942.0,60845.0,144787.0,98049.0,-113923.0,3277.0,9882.0,455.0,10477.0,0.0,1011.0,10474.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,15,NETHERLANDS,24645.0,17242.0,41887.0,84022.0,-37382.0,3850.0,20406.0,3024.0,5519.0,0.0,666.0,5477.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,16,SWEDEN,31.0,717.0,748.0,17942.0,-439.0,1255.0,5260.0,618.0,2660.0,0.0,319.0,2660.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,17,SWITZERLAND,7213.0,3406.0,10619.0,54310.0,21539.0,1191.0,13267.0,730.0,8518.0,0.0,2687.0,8518.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1220862.0,272839.0,1493701.0,348934.0,48524.0,28327.0,74666.0,20908.0,62622.0,277.0,16259.0,61276.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,subtotal,19,Total,1393905.0,733103.0,2127008.0,1143212.0,540090.0,101610.0,427652.0,102473.0,532491.0,764.0,171896.0,530900.0
2023Q4,2023,Q4,Table 3,3,All Banks,G-10 and Luxembourg,empty,20,,,,,,,,,,,,,
2023Q4,2023,Q4,Table 3,3,All Banks,Non G-10 Developed Countries,region_header,21,Non G-10 Developed Countries,,,,,,,,,,,,
