period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,region_header,8,G-10 and Luxembourg,,,,,,,,,,,,,,
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,444.0,12.0,456.0,53.0,91.0,144.0,0.0,600.0,530.0,25.0,555.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,10864.0,3299.0,14163.0,6748.0,5665.0,12413.0,127.0,26703.0,30097.0,17484.0,47581.0,1819.0,29.0,1848.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1295.0,103.0,1398.0,626.0,772.0,1398.0,1.0,2797.0,3687.0,121.0,3808.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,2735.0,673.0,3408.0,740.0,923.0,1663.0,0.0,5071.0,6914.0,1976.0,8890.0,4.0,0.0,4.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,293.0,50.0,343.0,726.0,900.0,1626.0,1.0,1970.0,272.0,328.0,600.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1103.0,206.0,1309.0,2166.0,2965.0,5131.0,3.0,6443.0,750.0,201.0,951.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2405.0,70.0,2475.0,20.0,0.0,20.0,41.0,2536.0,2782.0,69.0,2851.0,14.0,0.0,14.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,2952.0,13.0,2965.0,163.0,193.0,356.0,18.0,3339.0,4532.0,17.0,4549.0,1.0,0.0,1.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,269.0,358.0,627.0,39.0,71.0,110.0,0.0,737.0,410.0,352.0,762.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,2022.0,195.0,2217.0,0.0,0.0,0.0,3.0,2220.0,1748.0,212.0,1960.0,0.0,0.0,0.0
2023Q4,2023,Q4,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,19,UNITED KINGDOM,10123.0,1237.0,11360.0,3885.0,9449.0,13334.0,182.0,24876.0,11286.0,2073.0,13359.0,308.0,10.0,318.0
