period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,9,BELGIUM,250.0,15.0,265.0,69.0,82.0,151.0,0.0,416.0,286.0,10.0,296.0,0.0,0.0,0.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,10,CANADA,8295.0,2478.0,10773.0,6148.0,7666.0,13814.0,652.0,25239.0,7402.0,2466.0,9868.0,1425.0,18.0,1443.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,11,FRANCE,1397.0,81.0,1478.0,810.0,818.0,1628.0,2.0,3108.0,1692.0,68.0,1760.0,0.0,0.0,0.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,12,GERMANY,3053.0,566.0,3619.0,592.0,563.0,1155.0,3.0,4777.0,3072.0,567.0,3639.0,2.0,0.0,2.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,13,ITALY,79.0,35.0,114.0,800.0,756.0,1556.0,0.0,1670.0,48.0,26.0,74.0,0.0,0.0,0.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,14,JAPAN,1560.0,324.0,1884.0,1651.0,2249.0,3900.0,4.0,5788.0,597.0,313.0,910.0,0.0,0.0,0.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,15,LUXEMBOURG,2469.0,46.0,2515.0,14.0,0.0,14.0,15.0,2544.0,2252.0,14.0,2266.0,9.0,0.0,9.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,16,NETHERLANDS,3231.0,24.0,3255.0,1049.0,173.0,1222.0,120.0,4597.0,4100.0,17.0,4117.0,877.0,0.0,877.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,17,SWEDEN,282.0,293.0,575.0,35.0,124.0,159.0,0.0,734.0,291.0,292.0,583.0,2.0,0.0,2.0
2019Q3,2019,Q3,Table 4.2,4.2,All Others,G-10 and Luxembourg,country_data,18,SWITZERLAND,568.0,99.0,667.0,1.0,0.0,1.0,15.0,683.0,432.0,163.0,595.0,0.0,0.0,0.0
