period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Claims_Ultimate_Risk_Basis_2_Cross_border_Claims_Excluding_Claims,Claims_on_Local_Residents_Total,In_Non_Local_Currency,In_Local_Currency,Claims_Resulting_From_the,Country_Risk_Claims_4,Off_Balance_Sheet_Items_Cross_Border_and_Local_Commitments_Unused_Commitments,Guarantees_Excluding_Credit_Derivatives,Credit_Derivatives_By_Reference_Gross_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Gross_Net_5_Total_Credit_Derivatives_Sold,Total_Credit_Derivatives_Purchased,Trade_Finance
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,region_header,9,G-10 and Luxembourg,,,,,,,,,,,,,
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,10,BELGIUM,14617.0,4447.0,965.0,3482.0,2706.0,21770.0,3134.0,239.0,19050.0,18507.0,9584.0,9017.0,135.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,11,CANADA,43035.0,41431.0,8197.0,33234.0,13803.0,98269.0,35560.0,10489.0,35823.0,34781.0,17199.0,16212.0,225.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,12,FRANCE,164619.0,10314.0,310.0,10004.0,15318.0,190251.0,56618.0,5633.0,234573.0,230639.0,117900.0,113785.0,586.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,13,GERMANY,127467.0,86872.0,283.0,86589.0,23797.0,238136.0,41021.0,5290.0,214056.0,217618.0,105313.0,108772.0,1062.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,14,ITALY,34073.0,3772.0,344.0,3428.0,20670.0,58515.0,8177.0,951.0,228894.0,235709.0,63703.0,70387.0,199.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,15,JAPAN,82635.0,294294.0,62542.0,231752.0,23087.0,400016.0,77217.0,6967.0,131763.0,134125.0,62539.0,64899.0,163.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,16,LUXEMBOURG,36809.0,9598.0,1716.0,7882.0,5533.0,51940.0,7205.0,2411.0,28097.0,29070.0,12168.0,12913.0,608.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,17,NETHERLANDS,48127.0,6777.0,16.0,6761.0,12915.0,67819.0,19879.0,3367.0,116616.0,118741.0,56042.0,57815.0,1014.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,18,SWEDEN,17501.0,918.0,10.0,908.0,1000.0,19419.0,7303.0,388.0,39288.0,38563.0,20862.0,20068.0,352.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,19,SWITZERLAND,26541.0,22291.0,6338.0,15953.0,4563.0,53395.0,14894.0,5864.0,70626.0,68520.0,38972.0,36892.0,2557.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,country_data,20,UNITED KINGDOM,67353.0,311814.0,102413.0,209401.0,59567.0,438734.0,114001.0,12963.0,350111.0,348349.0,184092.0,182179.0,1634.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,subtotal,21,Total,662777.0,792528.0,183134.0,609394.0,182959.0,1638264.0,385009.0,54562.0,1468897.0,1474622.0,688374.0,692939.0,8535.0
2017Q1,2017,Q1,Table 1,1,LFI,G-10 and Luxembourg,empty,22,,,,,,,,,,,,,,
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,region_header,23,Non G-10 Developed Countries,,,,,,,,,,,,,
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,24,AUSTRALIA,23746.0,49399.0,1772.0,47627.0,5997.0,79142.0,17946.0,1669.0,64456.0,63502.0,29559.0,28575.0,441.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,25,AUSTRIA,11747.0,1.0,0.0,1.0,641.0,12389.0,1117.0,85.0,14723.0,15069.0,6566.0,6907.0,202.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,26,CYPRUS,2172.0,0.0,0.0,0.0,129.0,2301.0,35.0,9.0,952.0,671.0,354.0,309.0,6.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,27,DENMARK,9983.0,106.0,2.0,104.0,2007.0,12096.0,2665.0,172.0,13276.0,13446.0,7096.0,7259.0,29.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,28,FINLAND,8800.0,28.0,1.0,27.0,574.0,9402.0,1589.0,274.0,20225.0,20166.0,9904.0,9846.0,21.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,29,GREECE,9258.0,110.0,0.0,110.0,971.0,10339.0,21.0,419.0,4077.0,4045.0,2129.0,2096.0,7.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,30,IRELAND,55692.0,3917.0,2024.0,1893.0,4351.0,63960.0,6531.0,1628.0,15860.0,15787.0,8391.0,8304.0,11.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,31,ISRAEL,4345.0,1184.0,285.0,899.0,1773.0,7302.0,1890.0,301.0,4821.0,4588.0,2329.0,2096.0,30.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,32,NEW ZEALAND,1313.0,1257.0,4.0,1253.0,340.0,2910.0,684.0,148.0,3354.0,3431.0,1854.0,1928.0,10.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,33,NORWAY,15291.0,94.0,23.0,71.0,568.0,15953.0,2850.0,414.0,13794.0,13845.0,7402.0,7412.0,126.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,34,PORTUGAL,4257.0,57.0,18.0,39.0,171.0,4485.0,268.0,48.0,28194.0,27047.0,11683.0,10501.0,51.0
2017Q1,2017,Q1,Table 1,1,LFI,Non G-10 Developed Countries,country_data,35,SLOVAKIA,376.0,237.0,29.0,208.0,8.0,621.0,46.0,42.0,2022.0,2067.0,715.0,759.0,0.0
