period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,8,BELGIUM,253.0,1296.0,1549.0,16293.0,-1348.0,1353.0,7688.0,1536.0,2706.0,0.0,854.0,2706.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,9,CANADA,7829.0,31505.0,39334.0,48451.0,32791.0,8606.0,27125.0,4724.0,42687.0,0.0,14706.0,42217.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,10,FRANCE,6748.0,47656.0,54404.0,113025.0,21165.0,2605.0,49386.0,12897.0,132126.0,0.0,35571.0,132126.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,11,GERMANY,28404.0,159053.0,187457.0,127505.0,278773.0,6328.0,55713.0,13233.0,31909.0,0.0,9553.0,31909.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,12,ITALY,1236.0,12433.0,13669.0,62737.0,-5698.0,1575.0,47122.0,12732.0,9474.0,0.0,1308.0,9474.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,13,JAPAN,8125.0,89410.0,97535.0,136027.0,245577.0,7760.0,100923.0,29953.0,170565.0,0.0,88372.0,170565.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,14,LUXEMBOURG,73947.0,49167.0,123114.0,83059.0,-103558.0,3017.0,10165.0,427.0,11997.0,0.0,861.0,11997.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,15,NETHERLANDS,24044.0,14437.0,38481.0,75488.0,-35422.0,1463.0,23752.0,3130.0,2662.0,0.0,731.0,2662.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,16,SWEDEN,27.0,810.0,837.0,15779.0,-605.0,118.0,5983.0,600.0,2138.0,0.0,545.0,2138.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,17,SWITZERLAND,7161.0,3391.0,10552.0,50339.0,23882.0,28.0,13417.0,626.0,8299.0,0.0,3210.0,8299.0
2023Q3,2023,Q3,Table 3,3,LFI,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,1121245.0,252518.0,1373763.0,324112.0,184985.0,16792.0,79877.0,20598.0,31937.0,0.0,15086.0,31937.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,22,AUSTRALIA,4679.0,51291.0,55970.0,80327.0,24242.0,5960.0,20247.0,2974.0,13622.0,0.0,11491.0,13622.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,23,AUSTRIA,66.0,247.0,313.0,8564.0,-304.0,1975.0,6977.0,1854.0,2443.0,0.0,788.0,2443.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,5908.0,-2.0,0.0,349.0,28.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,25,DENMARK,34.0,568.0,602.0,11840.0,-15.0,48.0,5603.0,218.0,2045.0,0.0,1722.0,2045.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,248.0,248.0,10003.0,-237.0,1268.0,5149.0,898.0,3271.0,0.0,10.0,3271.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,27,GREECE,29.0,1443.0,1472.0,5647.0,-1195.0,0.0,3730.0,174.0,660.0,0.0,74.0,660.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,28,IRELAND,14814.0,56478.0,71292.0,110113.0,60461.0,13978.0,20401.0,2411.0,15430.0,0.0,754.0,15430.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,29,ISRAEL,1750.0,2671.0,4421.0,10556.0,-318.0,1024.0,7175.0,288.0,9605.0,0.0,7822.0,9605.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,97.0,1198.0,1295.0,3079.0,680.0,281.0,2123.0,77.0,452.0,0.0,247.0,452.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,298.0,298.0,6645.0,-238.0,85.0,2663.0,332.0,9454.0,0.0,943.0,9454.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,32,PORTUGAL,6.0,202.0,208.0,4585.0,-185.0,11.0,2147.0,468.0,1316.0,0.0,22.0,1316.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,33,SLOVAKIA,114.0,705.0,819.0,999.0,-585.0,47.0,518.0,104.0,1319.0,0.0,0.0,1319.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,34,SPAIN,300.0,2164.0,2464.0,36041.0,-994.0,1114.0,28568.0,5725.0,6399.0,0.0,1587.0,6399.0
2023Q3,2023,Q3,Table 3,3,LFI,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,11.0,6.0,17.0,10367.0,14.0,0.0,425.0,8.0,9493.0,0.0,0.0,9493.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,39,BULGARIA,316.0,597.0,913.0,1747.0,-652.0,21.0,22.0,10.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,40,CZECH REPUBLIC,1664.0,1865.0,3529.0,4540.0,1015.0,598.0,2019.0,265.0,6490.0,0.0,5460.0,6490.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,41,HUNGARY,1229.0,1453.0,2682.0,5653.0,-401.0,628.0,1368.0,223.0,779.0,0.0,225.0,779.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,43,POLAND,4449.0,9810.0,14259.0,15772.0,2474.0,5327.0,2779.0,336.0,671.0,0.0,671.0,671.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,44,ROMANIA,981.0,2531.0,3512.0,4013.0,-800.0,1409.0,889.0,308.0,166.0,0.0,164.0,166.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,45,RUSSIA,477.0,5356.0,5833.0,8376.0,2985.0,567.0,175.0,3.0,2004.0,0.0,2004.0,2004.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,46,TURKEY,593.0,912.0,1505.0,6684.0,774.0,44.0,5474.0,450.0,2370.0,0.0,1772.0,2370.0
2023Q3,2023,Q3,Table 3,3,LFI,Eastern Europe,country_data,47,OTHER E. EUROPE,393.0,1020.0,1413.0,5372.0,-127.0,97.0,1408.0,398.0,1463.0,0.0,0.0,1463.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,51,ANGUILLA,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,52,ARGENTINA,509.0,2114.0,2623.0,2467.0,2408.0,122.0,1015.0,44.0,1435.0,0.0,1431.0,1435.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,53,BRAZIL,140.0,29028.0,29168.0,33981.0,28363.0,8376.0,54340.0,1664.0,11378.0,0.0,11378.0,11378.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,54,CHILE,9.0,101.0,110.0,857.0,3545.0,0.0,1694.0,218.0,238.0,0.0,151.0,238.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,55,COLOMBIA,18.0,3753.0,3771.0,3423.0,492.0,630.0,1668.0,107.0,739.0,0.0,739.0,739.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,56,COSTA RICA,341.0,611.0,952.0,996.0,427.0,283.0,107.0,12.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,139.0,285.0,424.0,534.0,18.0,206.0,274.0,52.0,201.0,0.0,201.0,201.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,58,ECUADOR,653.0,0.0,653.0,525.0,46.0,66.0,47.0,9.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,59,EL SALVADOR,166.0,0.0,166.0,160.0,78.0,85.0,59.0,13.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,60,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,61,GUATEMALA,125.0,223.0,348.0,332.0,5.0,229.0,116.0,27.0,50.0,0.0,0.0,50.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,62,HONDURAS,43.0,232.0,275.0,212.0,32.0,170.0,30.0,0.0,17.0,0.0,17.0,17.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,63,MEXICO,6844.0,73955.0,80799.0,90525.0,18576.0,21319.0,12201.0,2366.0,7020.0,0.0,6095.0,7020.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,64,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,65,PERU,610.0,931.0,1541.0,1491.0,531.0,561.0,880.0,133.0,325.0,0.0,94.0,325.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,66,URUGUAY,274.0,358.0,632.0,776.0,89.0,0.0,480.0,33.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,67,VENEZUELA,0.0,0.0,0.0,72.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Latin America and Caribbean,country_data,68,OTHER LAT. AM. & CAR.,645.0,641.0,1286.0,42582.0,750.0,320.0,3220.0,90.0,2651.0,0.0,180.0,2651.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,72,CHINA-MAINLAND,5692.0,24730.0,30422.0,52078.0,12333.0,9666.0,80669.0,841.0,6868.0,0.0,130.0,6868.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,73,INDIA,3978.0,38447.0,42425.0,41011.0,22018.0,12185.0,32443.0,1166.0,4924.0,0.0,4924.0,4924.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,74,INDONESIA,1778.0,5053.0,6831.0,9069.0,2398.0,1574.0,4308.0,208.0,2235.0,0.0,2051.0,2235.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,75,"KOREA, SOUTH",5021.0,20585.0,25606.0,41137.0,23220.0,10670.0,36376.0,160.0,19367.0,0.0,5558.0,19367.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,76,KUWAIT,24.0,185.0,209.0,3212.0,-15.0,118.0,985.0,3.0,13230.0,0.0,0.0,13230.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,77,MALAYSIA,4817.0,5354.0,10171.0,11779.0,4311.0,3009.0,2778.0,90.0,4312.0,0.0,3715.0,4312.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,78,PAKISTAN,71.0,828.0,899.0,1010.0,11.0,594.0,81.0,14.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,79,PHILIPPINES,2023.0,3021.0,5044.0,6766.0,1971.0,1661.0,1083.0,123.0,2030.0,0.0,1599.0,2030.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,80,QATAR,52.0,77.0,129.0,14495.0,-86.0,0.0,2785.0,69.0,1823.0,0.0,1692.0,1823.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,81,SAUDI ARABIA,159.0,738.0,897.0,22181.0,977.0,0.0,6565.0,148.0,1816.0,0.0,0.0,1816.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,82,TAIWAN,11693.0,11921.0,23614.0,41924.0,3010.0,825.0,25129.0,308.0,18530.0,0.0,246.0,18530.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,83,THAILAND,1511.0,5891.0,7402.0,11910.0,2451.0,3559.0,3349.0,83.0,3593.0,0.0,3321.0,3593.0
2023Q3,2023,Q3,Table 3,3,LFI,Asia and Pacific,country_data,84,UNITED ARAB EMIRATES,12479.0,4634.0,17113.0,14689.0,1541.0,3123.0,2980.0,176.0,11726.0,0.0,701.0,11726.0
