period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Ultimate_Risk_Claims_2_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other,Fair_Value_of_Derivatives_3,Total_Claims,Immediate_Counterparty_Basis_Claims_Cross_Border_Claims_Corporate,Households,Total_Other,Claims_on_Local_Residents_Corporate,Households,Total_Other
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,9,BELGIUM,4535.0,59.0,4594.0,65.0,129.0,194.0,278.0,5066.0,4546.0,79.0,4625.0,1.0,0.0,1.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,10,CANADA,28734.0,4074.0,32808.0,30869.0,6345.0,37214.0,979.0,71001.0,53397.0,6529.0,59926.0,11055.0,16.0,11071.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,11,FRANCE,25881.0,325.0,26206.0,5996.0,1243.0,7239.0,2308.0,35753.0,24672.0,601.0,25273.0,302.0,8.0,310.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,12,GERMANY,29932.0,1029.0,30961.0,4330.0,1031.0,5361.0,3519.0,39841.0,33640.0,1493.0,35133.0,233.0,15.0,248.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,13,ITALY,8938.0,335.0,9273.0,3259.0,1790.0,5049.0,443.0,14765.0,8784.0,303.0,9087.0,130.0,133.0,263.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,14,JAPAN,19642.0,398.0,20040.0,23632.0,2962.0,26594.0,1763.0,48397.0,16656.0,350.0,17006.0,1450.0,0.0,1450.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,15,LUXEMBOURG,20278.0,66.0,20344.0,676.0,9.0,685.0,1481.0,22510.0,32730.0,67.0,32797.0,187.0,3.0,190.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,16,NETHERLANDS,25311.0,161.0,25472.0,511.0,250.0,761.0,2091.0,28324.0,30241.0,1522.0,31763.0,100.0,0.0,100.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,17,SWEDEN,7622.0,430.0,8052.0,48.0,80.0,128.0,533.0,8713.0,7540.0,434.0,7974.0,15.0,0.0,15.0
2023Q3,2023,Q3,Table 4.2,4.2,All Banks,G-10 and Luxembourg,country_data,18,SWITZERLAND,17304.0,826.0,18130.0,450.0,1267.0,1717.0,2593.0,22440.0,16203.0,928.0,17131.0,418.0,947.0,1365.0
