period,year,quarter,table,table_num,bank_group,region,row_type,original_row_idx,country_region,Foreign_Office_Liabilities_By_Country_of_Foreign_Office_Non_Local_Currency,Local_Currency,Total,By_Country_of_Creditor,Net_Due_To_or,Memorandum_Items_9_Securities_HTM_and_AFS,Trading_Assets_Assets_Held_for_Trading,Offsetting_Positions_for_Trading,Collateralized_Claims_Not_Subject_Total_Collateral,Of_Which_Cash,Of_Which_Same_Country,Of_Which_Resale_Reverse_Repurchase
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,8,BELGIUM,2015.0,2443.0,4458.0,1871.0,14806.0,405.0,14.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,9,CANADA,2699.0,4129.0,6828.0,5741.0,-5265.0,14416.0,1552.0,86.0,11784.0,674.0,458.0,11595.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,10,FRANCE,5.0,416.0,421.0,1841.0,1095.0,4610.0,503.0,94.0,3776.0,5.0,39.0,3733.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,11,GERMANY,552.0,1873.0,2425.0,4434.0,16205.0,8248.0,79.0,10.0,30385.0,1.0,0.0,30384.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,12,ITALY,0.0,1069.0,1069.0,2764.0,854.0,260.0,180.0,7.0,613.0,0.0,0.0,613.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,13,JAPAN,53.0,4696.0,4749.0,4889.0,8895.0,4303.0,2117.0,229.0,15910.0,1.0,3135.0,15028.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,14,LUXEMBOURG,9307.0,6805.0,16112.0,16323.0,-7555.0,285.0,240.0,2.0,181.0,0.0,61.0,120.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,15,NETHERLANDS,1333.0,2059.0,3392.0,5015.0,-1858.0,2754.0,313.0,37.0,63.0,0.0,42.0,22.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,16,SWEDEN,0.0,37.0,37.0,1126.0,62.0,1180.0,121.0,1.0,27.0,0.0,19.0,8.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,17,SWITZERLAND,10.0,18.0,28.0,1978.0,289.0,1391.0,413.0,127.0,880.0,0.0,21.0,859.0
2023Q3,2023,Q3,Table 3,3,All Others,G-10 and Luxembourg,country_data,18,UNITED KINGDOM,67637.0,31438.0,99075.0,39858.0,-28240.0,7798.0,1872.0,146.0,25452.0,321.0,504.0,25045.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,22,AUSTRALIA,3958.0,5524.0,9482.0,9434.0,1081.0,4171.0,243.0,33.0,977.0,0.0,952.0,954.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,23,AUSTRIA,0.0,49.0,49.0,104.0,48.0,1276.0,0.0,0.0,48.0,0.0,48.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,24,CYPRUS,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,165.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,25,DENMARK,0.0,1.0,1.0,1967.0,9.0,408.0,41.0,1.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,26,FINLAND,0.0,2.0,2.0,1028.0,70.0,1103.0,1.0,0.0,48.0,0.0,0.0,48.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,27,GREECE,0.0,0.0,0.0,136.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,28,IRELAND,5881.0,6327.0,12208.0,24526.0,-6805.0,260.0,342.0,10.0,5070.0,0.0,168.0,4911.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,29,ISRAEL,0.0,9.0,9.0,168.0,65.0,233.0,59.0,6.0,524.0,0.0,23.0,501.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,30,NEW ZEALAND,1.0,62.0,63.0,1241.0,282.0,110.0,7.0,0.0,1.0,0.0,0.0,1.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,31,NORWAY,0.0,160.0,160.0,882.0,-96.0,1565.0,47.0,2.0,295.0,0.0,0.0,295.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,32,PORTUGAL,0.0,0.0,0.0,143.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,33,SLOVAKIA,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,34,SPAIN,117.0,350.0,467.0,634.0,704.0,737.0,80.0,9.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Non G-10 Developed Countries,country_data,35,OTHER NON G-10 DEV.,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,39,BULGARIA,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,40,CZECH REPUBLIC,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,41,HUNGARY,1.0,0.0,1.0,170.0,43.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,42,KOSOVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,43,POLAND,2.0,167.0,169.0,155.0,58.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,44,ROMANIA,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,45,RUSSIA,0.0,3.0,3.0,100.0,44.0,2.0,0.0,0.0,5.0,0.0,5.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,46,TURKEY,0.0,0.0,0.0,60.0,0.0,23.0,0.0,0.0,2.0,0.0,2.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Eastern Europe,country_data,47,OTHER E. EUROPE,0.0,2.0,2.0,231.0,2.0,22.0,0.0,0.0,2.0,0.0,0.0,2.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,51,ANGUILLA,3.0,0.0,3.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,52,ARGENTINA,175.0,419.0,594.0,596.0,773.0,2.0,1.0,1.0,27.0,3.0,27.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,53,BRAZIL,0.0,651.0,651.0,531.0,57.0,210.0,537.0,7.0,91.0,0.0,91.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,54,CHILE,2.0,2.0,4.0,4.0,113.0,326.0,47.0,33.0,89.0,0.0,89.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,55,COLOMBIA,0.0,0.0,0.0,3.0,0.0,56.0,13.0,11.0,9.0,0.0,0.0,9.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,56,COSTA RICA,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,57,DOMINICAN REPUBLIC,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,58,ECUADOR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,59,EL SALVADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,60,FRENCH GUIANA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,61,GUATEMALA,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,62,HONDURAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,63,MEXICO,95.0,810.0,905.0,916.0,3629.0,426.0,28.0,17.0,646.0,0.0,405.0,555.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,64,MONTSERRAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,65,PERU,0.0,0.0,0.0,0.0,0.0,67.0,6.0,1.0,60.0,0.0,0.0,60.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,66,URUGUAY,4.0,0.0,4.0,0.0,0.0,15.0,3.0,0.0,3.0,0.0,3.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,67,VENEZUELA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Latin America and Caribbean,country_data,68,OTHER LAT. AM. & CAR.,669.0,0.0,669.0,1291.0,-316.0,10.0,19.0,0.0,443.0,1.0,131.0,312.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,72,CHINA-MAINLAND,289.0,1301.0,1590.0,1755.0,546.0,212.0,35.0,4.0,7.0,0.0,4.0,3.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,73,INDIA,3.0,669.0,672.0,615.0,1478.0,513.0,9.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,74,INDONESIA,1.0,10.0,11.0,17.0,-2.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,75,"KOREA, SOUTH",11.0,6.0,17.0,24.0,-2.0,347.0,27.0,17.0,526.0,0.0,0.0,526.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,76,KUWAIT,0.0,0.0,0.0,4018.0,0.0,0.0,0.0,0.0,1588.0,0.0,0.0,1588.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,77,MALAYSIA,0.0,10.0,10.0,3386.0,53.0,35.0,5.0,0.0,3.0,0.0,0.0,3.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,78,PAKISTAN,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,79,PHILIPPINES,1.0,85.0,86.0,419.0,147.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,80,QATAR,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,81,SAUDI ARABIA,2.0,2.0,4.0,3545.0,30.0,61.0,0.0,0.0,400.0,0.0,0.0,400.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,82,TAIWAN,35.0,39.0,74.0,88.0,132.0,0.0,2.0,0.0,910.0,0.0,7.0,903.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,83,THAILAND,1.0,19.0,20.0,21.0,48.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,84,UNITED ARAB EMIRATES,0.0,3.0,3.0,797.0,0.0,281.0,8.0,0.0,247.0,0.0,0.0,247.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,85,WEST BANK AND GAZA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Asia and Pacific,country_data,86,OTHER ASIA AND PACIFIC,0.0,180.0,180.0,784.0,-160.0,45.0,1.0,0.0,36.0,0.0,0.0,36.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,90,ALGERIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,91,EGYPT,0.0,0.0,0.0,53.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,92,GHANA,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,93,KENYA,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,94,MOROCCO,0.0,0.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,95,NIGERIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,96,SAINT HELENA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,97,SOUTH AFRICA,0.0,0.0,0.0,1567.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2023Q3,2023,Q3,Table 3,3,All Others,Africa,country_data,98,SOUTH SUDAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
